user_id,item_id,event_time,session_id,event_type,dwell_ms,scroll_depth,exposure_rank
8707415,434643,2026-01-13 19:57:00,real_session_8707415_18,click,7862,0.575,18
8707415,329937,2026-01-13 19:58:00,real_session_8707415_19,click,8002,0.596,19
8707415,527657,2026-01-13 19:59:00,real_session_8707415_22,click,2585,0.658,22
8707415,629470,2026-01-13 20:00:00,real_session_8707415_23,click,10040,0.679,23
8707415,250474,2026-01-13 20:01:00,real_session_8707415_24,click,10287,0.7,24
8707415,272461,2026-01-13 20:02:00,real_session_8707415_27,click,12755,0.762,27
8707415,73824,2026-01-13 20:03:00,real_session_8707415_28,browse,8919,0.783,28
8707415,543027,2026-01-13 20:04:00,real_session_8707415_32,click,5027,0.867,32
8707415,791782,2026-01-13 20:05:00,real_session_8707415_35,click,11868,0.929,35
8707415,528808,2026-01-13 20:06:00,real_session_8707415_36,click,11868,0.95,36
8707415,794223,2026-01-13 20:07:00,real_session_8707415_38,click,2219,0.992,38
8707415,332437,2026-01-13 20:08:00,real_session_8707415_39,click,1630,1.0,39
8707415,1210197,2026-01-13 20:09:00,real_session_8707415_40,click,6574,1.0,40
8707415,1106396,2026-01-13 20:10:00,real_session_8707415_42,click,12437,1.0,42
8707415,650764,2026-01-13 20:11:00,real_session_8707415_43,click,7880,1.0,43
8707415,772004,2026-01-13 20:12:00,real_session_8707415_44,click,3810,1.0,44
8707415,196414,2026-01-13 20:13:00,real_session_8707415_45,click,2219,1.0,45
8711320,357076,2026-01-13 20:14:00,real_session_8711320_05,browse,6378,0.314,5
8711320,247631,2026-01-13 20:15:00,real_session_8711320_06,browse,9921,0.336,6
8711320,645264,2026-01-13 20:16:00,real_session_8711320_21,browse,4990,0.677,21
8711320,5478,2026-01-13 20:17:00,real_session_8711320_23,browse,6458,0.723,23
8711320,8463,2026-01-13 20:18:00,real_session_8711320_26,browse,4988,0.791,26
8711320,1300447,2026-01-13 20:19:00,real_session_8711320_34,browse,4990,0.973,34
8711320,1247939,2026-01-13 20:20:00,real_session_8711320_41,browse,6378,1.0,41
8731927,564144,2026-01-13 20:21:00,real_session_8731927_01,browse,12913,0.227,1
8731927,124967,2026-01-13 20:22:00,real_session_8731927_02,browse,9076,0.254,2
8731927,1332160,2026-01-13 20:23:00,real_session_8731927_03,browse,12913,0.281,3
8731927,268342,2026-01-13 20:24:00,real_session_8731927_15,browse,6252,0.605,15
8731927,871857,2026-01-13 20:25:00,real_session_8731927_30,order,2388,1.0,30
8731927,852566,2026-01-13 20:26:00,real_session_8731927_34,order,8774,1.0,34
8731927,785038,2026-01-13 20:27:00,real_session_8731927_37,browse,7849,1.0,37
8733110,800720,2026-01-13 20:28:00,real_session_8733110_04,order,4227,0.6,4
8733110,253248,2026-01-13 20:29:00,real_session_8733110_06,order,2738,0.8,6
8733110,960564,2026-01-13 20:30:00,real_session_8733110_09,order,5971,1.0,9
8734250,1185111,2026-01-13 20:31:00,real_session_8734250_02,browse,5224,0.247,2
8734250,1243892,2026-01-13 20:32:00,real_session_8734250_13,click,2533,0.502,13
8734250,419020,2026-01-13 20:33:00,real_session_8734250_32,browse,5224,0.944,32
8734250,849644,2026-01-13 20:34:00,real_session_8734250_37,click,8509,1.0,37
8734250,1330176,2026-01-13 20:35:00,real_session_8734250_38,click,10968,1.0,38
8734250,840062,2026-01-13 20:36:00,real_session_8734250_39,click,9970,1.0,39
8734250,693871,2026-01-13 20:37:00,real_session_8734250_40,click,8780,1.0,40
8734250,204122,2026-01-13 20:38:00,real_session_8734250_41,click,9971,1.0,41
8734250,848684,2026-01-13 20:39:00,real_session_8734250_42,click,7192,1.0,42
8734250,839911,2026-01-13 20:40:00,real_session_8734250_43,click,10448,1.0,43
8740454,17488,2026-01-13 20:41:00,real_session_8740454_05,browse,11807,0.328,5
8740454,812377,2026-01-13 20:42:00,real_session_8740454_09,browse,2971,0.431,9
8740454,1355652,2026-01-13 20:43:00,real_session_8740454_13,browse,6924,0.533,13
8740454,30052,2026-01-13 20:44:00,real_session_8740454_21,browse,6924,0.738,21
8740454,532274,2026-01-13 20:45:00,real_session_8740454_22,browse,11807,0.764,22
8740454,295444,2026-01-13 20:46:00,real_session_8740454_23,browse,2971,0.79,23
8740454,837897,2026-01-13 20:47:00,real_session_8740454_39,browse,12873,1.0,39
8749659,4342,2026-01-13 20:48:00,real_session_8749659_01,collect,7464,0.242,1
8751096,279569,2026-01-13 20:49:00,real_session_8751096_05,click,5563,0.557,5
8751096,646187,2026-01-13 20:50:00,real_session_8751096_06,click,3781,0.629,6
8751096,874764,2026-01-13 20:51:00,real_session_8751096_07,click,8254,0.7,7
8751096,558915,2026-01-13 20:52:00,real_session_8751096_10,click,2158,0.914,10
8751096,273620,2026-01-13 20:53:00,real_session_8751096_11,click,11340,0.986,11
8751096,120155,2026-01-13 20:54:00,real_session_8751096_14,click,5563,1.0,14
8754371,1377485,2026-01-13 20:55:00,real_session_8754371_01,browse,8121,0.267,1
8754371,1039842,2026-01-13 20:56:00,real_session_8754371_09,collect,10393,0.8,9
8762839,166217,2026-01-13 20:57:00,real_session_8762839_07,order,8889,0.346,7
8762839,459709,2026-01-13 20:58:00,real_session_8762839_08,order,4406,0.367,8
8762839,962150,2026-01-13 20:59:00,real_session_8762839_11,order,10293,0.429,11
8762839,765913,2026-01-13 21:00:00,real_session_8762839_12,order,6863,0.45,12
8762839,687724,2026-01-13 21:01:00,real_session_8762839_13,order,4406,0.471,13
8762839,595467,2026-01-13 21:02:00,real_session_8762839_17,order,5391,0.554,17
8762839,308210,2026-01-13 21:03:00,real_session_8762839_19,order,1845,0.596,19
8762839,1107743,2026-01-13 21:04:00,real_session_8762839_21,order,12245,0.637,21
8762839,258105,2026-01-13 21:05:00,real_session_8762839_22,order,10293,0.658,22
8762839,879504,2026-01-13 21:06:00,real_session_8762839_25,order,10293,0.721,25
8762839,654014,2026-01-13 21:07:00,real_session_8762839_27,order,10293,0.762,27
8762839,495446,2026-01-13 21:08:00,real_session_8762839_28,order,10293,0.783,28
8762839,378250,2026-01-13 21:09:00,real_session_8762839_29,order,1842,0.804,29
8762839,276756,2026-01-13 21:10:00,real_session_8762839_33,order,10293,0.887,33
8762839,771660,2026-01-13 21:11:00,real_session_8762839_36,order,8276,0.95,36
8762839,1192627,2026-01-13 21:12:00,real_session_8762839_38,order,7920,0.992,38
8762839,833505,2026-01-13 21:13:00,real_session_8762839_44,order,12507,1.0,44
8762839,693489,2026-01-13 21:14:00,real_session_8762839_47,order,10293,1.0,47
8775366,1261451,2026-01-13 21:15:00,real_session_8775366_09,click,12921,0.391,9
8775366,1022661,2026-01-13 21:16:00,real_session_8775366_23,collect,5639,0.689,23
8775366,1376753,2026-01-13 21:17:00,real_session_8775366_36,collect,2784,0.966,36
8775366,861791,2026-01-13 21:18:00,real_session_8775366_37,click,10947,0.987,37
8775366,873221,2026-01-13 21:19:00,real_session_8775366_38,browse,4801,1.0,38
8778806,647667,2026-01-13 21:20:00,real_session_8778806_07,click,9024,0.34,7
8778806,141213,2026-01-13 21:21:00,real_session_8778806_09,click,6235,0.38,9
8778806,276520,2026-01-13 21:22:00,real_session_8778806_12,click,3048,0.44,12
8778806,664651,2026-01-13 21:23:00,real_session_8778806_14,click,10908,0.48,14
8778806,111138,2026-01-13 21:24:00,real_session_8778806_16,click,13466,0.52,16
8778806,1086024,2026-01-13 21:25:00,real_session_8778806_17,click,7146,0.54,17
8778806,876181,2026-01-13 21:26:00,real_session_8778806_18,click,3775,0.56,18
8778806,132143,2026-01-13 21:27:00,real_session_8778806_19,click,9435,0.58,19
8778806,965469,2026-01-13 21:28:00,real_session_8778806_20,click,2191,0.6,20
8778806,185516,2026-01-13 21:29:00,real_session_8778806_21,click,3048,0.62,21
8778806,1052980,2026-01-13 21:30:00,real_session_8778806_24,click,5439,0.68,24
8778806,998543,2026-01-13 21:31:00,real_session_8778806_28,click,2155,0.76,28
8778806,1415023,2026-01-13 21:32:00,real_session_8778806_29,click,13466,0.78,29
8778806,556924,2026-01-13 21:33:00,real_session_8778806_33,click,10274,0.86,33
8778806,915284,2026-01-13 21:34:00,real_session_8778806_41,collect,1578,1.0,41
8778806,795707,2026-01-13 21:35:00,real_session_8778806_42,collect,2449,1.0,42
8778806,634202,2026-01-13 21:36:00,real_session_8778806_44,collect,6661,1.0,44
8778806,797040,2026-01-13 21:37:00,real_session_8778806_46,collect,8410,1.0,46
8778806,373126,2026-01-13 21:38:00,real_session_8778806_47,collect,2449,1.0,47
8788041,625005,2026-01-13 21:39:00,real_session_8788041_06,collect,12358,0.358,6
8788041,4994,2026-01-13 21:40:00,real_session_8788041_09,collect,1884,0.437,9
8788041,11368,2026-01-13 21:41:00,real_session_8788041_16,collect,1884,0.621,16
8788041,329149,2026-01-13 21:42:00,real_session_8788041_18,collect,10892,0.674,18
8788041,337641,2026-01-13 21:43:00,real_session_8788041_28,collect,6580,0.937,28
8788041,841565,2026-01-13 21:44:00,real_session_8788041_35,collect,8658,1.0,35
8790497,144131,2026-01-13 21:45:00,real_session_8790497_06,order,8087,0.354,6
8790497,980875,2026-01-13 21:46:00,real_session_8790497_08,order,8444,0.405,8
8790497,219745,2026-01-13 21:47:00,real_session_8790497_11,click,7149,0.482,11
8790497,106505,2026-01-13 21:48:00,real_session_8790497_16,order,8444,0.61,16
8790497,1113000,2026-01-13 21:49:00,real_session_8790497_18,order,8444,0.662,18
8790497,945681,2026-01-13 21:50:00,real_session_8790497_23,click,3002,0.79,23
8790497,546427,2026-01-13 21:51:00,real_session_8790497_24,order,9691,0.815,24
8790497,522422,2026-01-13 21:52:00,real_session_8790497_34,order,12176,1.0,34
8791015,1288656,2026-01-13 21:53:00,real_session_8791015_11,collect,11843,0.456,11
8791015,3195,2026-01-13 21:54:00,real_session_8791015_32,collect,10775,0.944,32
8791015,1176134,2026-01-13 21:55:00,real_session_8791015_42,click,5155,1.0,42
8793303,956635,2026-01-13 21:56:00,real_session_8793303_06,browse,6920,0.388,6
8793303,6582,2026-01-13 21:57:00,real_session_8793303_07,browse,6920,0.419,7
8793303,689090,2026-01-13 21:58:00,real_session_8793303_12,browse,10557,0.575,12
8793303,1352806,2026-01-13 21:59:00,real_session_8793303_21,browse,10557,0.856,21
8793303,1299622,2026-01-13 22:00:00,real_session_8793303_22,browse,6920,0.887,22
8793303,1034540,2026-01-13 22:01:00,real_session_8793303_27,browse,4383,1.0,27
8793780,1189151,2026-01-13 22:02:00,real_session_8793780_31,collect,12406,0.86,31
8793780,1226819,2026-01-13 22:03:00,real_session_8793780_33,collect,6301,0.902,33
8793780,93628,2026-01-13 22:04:00,real_session_8793780_35,collect,13463,0.945,35
8793780,247775,2026-01-13 22:05:00,real_session_8793780_36,collect,12968,0.966,36
8793780,1415,2026-01-13 22:06:00,real_session_8793780_37,collect,9971,0.987,37
8793780,102103,2026-01-13 22:07:00,real_session_8793780_47,collect,10625,1.0,47
8794006,1093948,2026-01-13 22:08:00,real_session_8794006_05,browse,8803,0.533,5
8794006,1282721,2026-01-13 22:09:00,real_session_8794006_10,browse,10263,0.867,10
8810191,559938,2026-01-13 22:10:00,real_session_8810191_01,click,2157,0.224,1
8810191,1172231,2026-01-13 22:11:00,real_session_8810191_02,click,6098,0.249,2
8810191,1012863,2026-01-13 22:12:00,real_session_8810191_03,click,7228,0.273,3
8810191,1350543,2026-01-13 22:13:00,real_session_8810191_05,click,7912,0.322,5
8810191,1088947,2026-01-13 22:14:00,real_session_8810191_07,click,7087,0.371,7
8810191,13841,2026-01-13 22:15:00,real_session_8810191_23,click,8009,0.761,23
8810191,450397,2026-01-13 22:16:00,real_session_8810191_27,click,5382,0.859,27
8819454,183419,2026-01-13 22:17:00,real_session_8819454_01,click,9347,0.22,1
8819454,623576,2026-01-13 22:18:00,real_session_8819454_03,click,8736,0.261,3
8819454,6152,2026-01-13 22:19:00,real_session_8819454_05,click,1733,0.302,5
8819454,314491,2026-01-13 22:20:00,real_session_8819454_06,click,10908,0.322,6
8819454,726187,2026-01-13 22:21:00,real_session_8819454_07,click,10908,0.343,7
8819454,834595,2026-01-13 22:22:00,real_session_8819454_09,click,9347,0.384,9
8819454,53610,2026-01-13 22:23:00,real_session_8819454_11,click,10908,0.424,11
8819454,184959,2026-01-13 22:24:00,real_session_8819454_15,click,5784,0.506,15
8819454,716440,2026-01-13 22:25:00,real_session_8819454_19,click,3658,0.588,19
8819454,838494,2026-01-13 22:26:00,real_session_8819454_21,click,11822,0.629,21
8819454,578685,2026-01-13 22:27:00,real_session_8819454_22,click,10908,0.649,22
8819454,1193896,2026-01-13 22:28:00,real_session_8819454_24,click,9347,0.69,24
8819454,858936,2026-01-13 22:29:00,real_session_8819454_26,click,1733,0.731,26
8819454,131314,2026-01-13 22:30:00,real_session_8819454_31,click,11822,0.833,31
8819454,772131,2026-01-13 22:31:00,real_session_8819454_35,click,9347,0.914,35
8819454,949882,2026-01-13 22:32:00,real_session_8819454_36,click,12094,0.935,36
8819454,454796,2026-01-13 22:33:00,real_session_8819454_44,click,9672,1.0,44
8819454,578716,2026-01-13 22:34:00,real_session_8819454_45,click,2556,1.0,45
8819454,441310,2026-01-13 22:35:00,real_session_8819454_46,click,8736,1.0,46
8819454,1155235,2026-01-13 22:36:00,real_session_8819454_47,click,2710,1.0,47
8819454,1082414,2026-01-13 22:37:00,real_session_8819454_48,click,6561,1.0,48
8819993,467608,2026-01-13 22:38:00,real_session_8819993_01,collect,10251,0.242,1
8819993,491807,2026-01-13 22:39:00,real_session_8819993_09,collect,4291,0.575,9
8819993,848546,2026-01-13 22:40:00,real_session_8819993_11,collect,10643,0.658,11
8819993,750205,2026-01-13 22:41:00,real_session_8819993_15,collect,5236,0.825,15
8819993,753550,2026-01-13 22:42:00,real_session_8819993_23,collect,4291,1.0,23
8827739,219745,2026-01-13 22:43:00,real_session_8827739_18,click,7149,0.781,18
8827739,503043,2026-01-13 22:44:00,real_session_8827739_26,order,2081,1.0,26
8827739,1040697,2026-01-13 22:45:00,real_session_8827739_29,browse,12178,1.0,29
8829014,165526,2026-01-13 22:46:00,real_session_8829014_01,browse,11269,0.224,1
8829014,12868,2026-01-13 22:47:00,real_session_8829014_07,browse,13148,0.367,7
8829014,889531,2026-01-13 22:48:00,real_session_8829014_09,browse,11239,0.414,9
8829014,109684,2026-01-13 22:49:00,real_session_8829014_15,browse,4065,0.557,15
8829014,776546,2026-01-13 22:50:00,real_session_8829014_17,browse,10436,0.605,17
8829014,281910,2026-01-13 22:51:00,real_session_8829014_18,browse,12210,0.629,18
8829014,59678,2026-01-13 22:52:00,real_session_8829014_26,browse,2351,0.819,26
8829014,585455,2026-01-13 22:53:00,real_session_8829014_31,browse,6551,0.938,31
8829208,1222081,2026-01-13 22:54:00,real_session_8829208_09,collect,13466,0.629,9
8829208,407140,2026-01-13 22:55:00,real_session_8829208_11,collect,5543,0.724,11
8829208,8629,2026-01-13 22:56:00,real_session_8829208_12,collect,5543,0.771,12
8829208,1178883,2026-01-13 22:57:00,real_session_8829208_20,order,9060,1.0,20
8836134,425000,2026-01-13 22:58:00,real_session_8836134_04,order,13006,0.303,4
8836134,1040697,2026-01-13 22:59:00,real_session_8836134_06,browse,12178,0.354,6
8836134,1174901,2026-01-13 23:00:00,real_session_8836134_07,order,4383,0.379,7
8836134,1179030,2026-01-13 23:01:00,real_session_8836134_10,click,9700,0.456,10
8836134,238137,2026-01-13 23:02:00,real_session_8836134_21,order,6288,0.738,21
8836134,1298510,2026-01-13 23:03:00,real_session_8836134_28,order,6109,0.918,28
8836134,1320175,2026-01-13 23:04:00,real_session_8836134_33,order,6288,1.0,33
8836134,551580,2026-01-13 23:05:00,real_session_8836134_39,order,4942,1.0,39
8844561,219745,2026-01-13 23:06:00,real_session_8844561_02,click,7149,0.241,2
8844561,610248,2026-01-13 23:07:00,real_session_8844561_06,click,7765,0.322,6
8844561,853216,2026-01-13 23:08:00,real_session_8844561_24,click,7520,0.69,24
8844561,171943,2026-01-13 23:09:00,real_session_8844561_30,click,11517,0.812,30
8844561,1350543,2026-01-13 23:10:00,real_session_8844561_35,click,7912,0.914,35
8844561,538911,2026-01-13 23:11:00,real_session_8844561_41,click,13387,1.0,41
8844561,452572,2026-01-13 23:12:00,real_session_8844561_42,click,7520,1.0,42
8844561,406697,2026-01-13 23:13:00,real_session_8844561_43,click,7960,1.0,43
8844846,693485,2026-01-13 23:14:00,real_session_8844846_06,order,3373,0.553,6
8844846,169972,2026-01-13 23:15:00,real_session_8844846_12,order,9958,0.906,12
8844846,1354547,2026-01-13 23:16:00,real_session_8844846_16,order,6846,1.0,16
8844846,426105,2026-01-13 23:17:00,real_session_8844846_17,order,2230,1.0,17
8846869,488555,2026-01-13 23:18:00,real_session_8846869_02,click,12761,0.248,2
8846869,1259381,2026-01-13 23:19:00,real_session_8846869_04,click,2445,0.295,4
8846869,879467,2026-01-13 23:20:00,real_session_8846869_05,click,2551,0.319,5
8846869,887036,2026-01-13 23:21:00,real_session_8846869_12,click,5419,0.486,12
8846869,601549,2026-01-13 23:22:00,real_session_8846869_18,click,10386,0.629,18
8846869,62548,2026-01-13 23:23:00,real_session_8846869_22,click,6142,0.724,22
8846869,599256,2026-01-13 23:24:00,real_session_8846869_24,click,3908,0.771,24
8846869,715181,2026-01-13 23:25:00,real_session_8846869_26,click,6200,0.819,26
8846869,1362564,2026-01-13 23:26:00,real_session_8846869_27,click,12904,0.843,27
8846869,967452,2026-01-13 23:27:00,real_session_8846869_33,click,6142,0.986,33
8846869,5912,2026-01-13 23:28:00,real_session_8846869_38,click,5647,1.0,38
8848853,113884,2026-01-13 23:29:00,real_session_8848853_10,click,9219,0.408,10
8848853,1316284,2026-01-13 23:30:00,real_session_8848853_11,click,9219,0.429,11
8848853,1241894,2026-01-13 23:31:00,real_session_8848853_14,click,6000,0.492,14
8848853,716934,2026-01-13 23:32:00,real_session_8848853_24,click,8833,0.7,24
8848853,35389,2026-01-13 23:33:00,real_session_8848853_37,click,9219,0.971,37
8848853,1077484,2026-01-13 23:34:00,real_session_8848853_38,click,7074,0.992,38
8848853,599256,2026-01-13 23:35:00,real_session_8848853_41,click,3908,1.0,41
8848853,999288,2026-01-13 23:36:00,real_session_8848853_43,click,12296,1.0,43
8848853,696750,2026-01-13 23:37:00,real_session_8848853_45,click,8227,1.0,45
8848853,189760,2026-01-13 23:38:00,real_session_8848853_48,click,9219,1.0,48
8857133,352209,2026-01-13 23:39:00,real_session_8857133_02,browse,3347,0.243,2
8857133,328163,2026-01-13 23:40:00,real_session_8857133_04,browse,6425,0.287,4
8857133,1158490,2026-01-13 23:41:00,real_session_8857133_10,browse,11412,0.417,10
8857133,26031,2026-01-13 23:42:00,real_session_8857133_11,browse,4016,0.439,11
8857133,497846,2026-01-13 23:43:00,real_session_8857133_13,browse,3347,0.483,13
8857133,442196,2026-01-13 23:44:00,real_session_8857133_16,browse,6425,0.548,16
8857133,710571,2026-01-13 23:45:00,real_session_8857133_23,browse,6425,0.7,23
8857133,569428,2026-01-13 23:46:00,real_session_8857133_24,browse,3347,0.722,24
8857133,149439,2026-01-13 23:47:00,real_session_8857133_46,browse,4603,1.0,46
8863956,881688,2026-01-13 23:48:00,real_session_8863956_02,collect,9946,0.325,2
8863956,990389,2026-01-13 23:49:00,real_session_8863956_05,collect,4084,0.512,5
8863956,329351,2026-01-13 23:50:00,real_session_8863956_09,collect,4782,0.762,9
8863956,1021542,2026-01-13 23:51:00,real_session_8863956_10,collect,12828,0.825,10
8863956,69018,2026-01-13 23:52:00,real_session_8863956_11,collect,7136,0.887,11
8863956,632216,2026-01-13 23:53:00,real_session_8863956_16,collect,4084,1.0,16
8864515,8759,2026-01-13 23:54:00,real_session_8864515_05,click,13226,0.3,5
8864515,452947,2026-01-13 23:55:00,real_session_8864515_06,click,3665,0.32,6
8864515,953217,2026-01-13 23:56:00,real_session_8864515_07,click,12101,0.34,7
8864515,574620,2026-01-13 23:57:00,real_session_8864515_09,click,3087,0.38,9
8864515,692407,2026-01-13 23:58:00,real_session_8864515_10,click,8301,0.4,10
8864515,186316,2026-01-13 23:59:00,real_session_8864515_11,click,6265,0.42,11
8864515,331788,2026-01-14 00:00:00,real_session_8864515_14,click,8091,0.48,14
8864515,1300296,2026-01-14 00:01:00,real_session_8864515_18,click,7297,0.56,18
8864515,1200563,2026-01-14 00:02:00,real_session_8864515_20,click,5171,0.6,20
8864515,13308,2026-01-14 00:03:00,real_session_8864515_21,click,2219,0.62,21
8864515,143991,2026-01-14 00:04:00,real_session_8864515_23,click,13213,0.66,23
8864515,1313602,2026-01-14 00:05:00,real_session_8864515_24,click,5139,0.68,24
8864515,796350,2026-01-14 00:06:00,real_session_8864515_26,click,8477,0.72,26
8864515,98747,2026-01-14 00:07:00,real_session_8864515_28,click,1764,0.76,28
8864515,1376047,2026-01-14 00:08:00,real_session_8864515_31,click,5454,0.82,31
8864515,780406,2026-01-14 00:09:00,real_session_8864515_32,click,7864,0.84,32
8864515,109159,2026-01-14 00:10:00,real_session_8864515_33,click,10029,0.86,33
8864515,7814,2026-01-14 00:11:00,real_session_8864515_34,click,7881,0.88,34
8864515,1126774,2026-01-14 00:12:00,real_session_8864515_37,click,12954,0.94,37
8864515,89730,2026-01-14 00:13:00,real_session_8864515_41,click,6265,1.0,41
8864515,802908,2026-01-14 00:14:00,real_session_8864515_42,click,4102,1.0,42
8864515,1329235,2026-01-14 00:15:00,real_session_8864515_44,click,3087,1.0,44
8864515,840123,2026-01-14 00:16:00,real_session_8864515_45,click,6265,1.0,45
8864515,758330,2026-01-14 00:17:00,real_session_8864515_46,click,6265,1.0,46
8864515,966841,2026-01-14 00:18:00,real_session_8864515_47,click,6544,1.0,47
8864515,227437,2026-01-14 00:19:00,real_session_8864515_48,click,5139,1.0,48
8880539,1071067,2026-01-14 00:20:00,real_session_8880539_01,collect,7449,0.222,1
8880539,145351,2026-01-14 00:21:00,real_session_8880539_02,collect,7449,0.243,2
8880539,1354437,2026-01-14 00:22:00,real_session_8880539_03,collect,5538,0.265,3
8880539,507214,2026-01-14 00:23:00,real_session_8880539_06,collect,5313,0.33,6
8880539,1040449,2026-01-14 00:24:00,real_session_8880539_16,collect,6583,0.548,16
8880539,264730,2026-01-14 00:25:00,real_session_8880539_22,collect,9402,0.678,22
8880539,1123304,2026-01-14 00:26:00,real_session_8880539_23,collect,3850,0.7,23
8880539,1247755,2026-01-14 00:27:00,real_session_8880539_25,collect,9402,0.743,25
8880539,384325,2026-01-14 00:28:00,real_session_8880539_27,collect,11531,0.787,27
8880539,14851,2026-01-14 00:29:00,real_session_8880539_29,collect,8755,0.83,29
8880539,1307415,2026-01-14 00:30:00,real_session_8880539_36,collect,5639,0.983,36
8880539,1300566,2026-01-14 00:31:00,real_session_8880539_39,collect,5313,1.0,39
8880539,1207520,2026-01-14 00:32:00,real_session_8880539_44,collect,8754,1.0,44
8880539,1059471,2026-01-14 00:33:00,real_session_8880539_45,collect,3435,1.0,45
8880539,724071,2026-01-14 00:34:00,real_session_8880539_46,collect,3042,1.0,46
8907297,1408370,2026-01-14 00:35:00,real_session_8907297_01,collect,8703,0.256,1
8907297,847543,2026-01-14 00:36:00,real_session_8907297_08,collect,10818,0.644,8
8907297,251037,2026-01-14 00:37:00,real_session_8907297_09,collect,5825,0.7,9
8907297,1412345,2026-01-14 00:38:00,real_session_8907297_12,collect,6804,0.867,12
8907297,871016,2026-01-14 00:39:00,real_session_8907297_16,collect,10818,1.0,16
8912428,130893,2026-01-14 00:40:00,real_session_8912428_01,order,9381,0.232,1
8912428,1176631,2026-01-14 00:41:00,real_session_8912428_02,order,7921,0.265,2
8912428,897233,2026-01-14 00:42:00,real_session_8912428_05,order,7921,0.361,5
8912428,633548,2026-01-14 00:43:00,real_session_8912428_07,order,10293,0.426,7
8912428,702809,2026-01-14 00:44:00,real_session_8912428_11,order,10707,0.555,11
8912428,424723,2026-01-14 00:45:00,real_session_8912428_14,order,5789,0.652,14
8912428,313023,2026-01-14 00:46:00,real_session_8912428_21,order,10293,0.877,21
8912428,376306,2026-01-14 00:47:00,real_session_8912428_22,order,3552,0.91,22
8912428,1031056,2026-01-14 00:48:00,real_session_8912428_23,order,8889,0.942,23
8912428,605601,2026-01-14 00:49:00,real_session_8912428_24,order,8585,0.974,24
8912428,529345,2026-01-14 00:50:00,real_session_8912428_26,order,10959,1.0,26
8912428,693489,2026-01-14 00:51:00,real_session_8912428_28,order,10293,1.0,28
8912428,1042738,2026-01-14 00:52:00,real_session_8912428_30,order,1844,1.0,30
8912428,482749,2026-01-14 00:53:00,real_session_8912428_31,order,7921,1.0,31
8921890,1324713,2026-01-14 00:54:00,real_session_8921890_05,order,2865,0.304,5
8921890,104905,2026-01-14 00:55:00,real_session_8921890_12,click,10288,0.45,12
8921890,1163699,2026-01-14 00:56:00,real_session_8921890_16,click,3087,0.533,16
8921890,958276,2026-01-14 00:57:00,real_session_8921890_19,click,10027,0.596,19
8921890,730558,2026-01-14 00:58:00,real_session_8921890_21,click,12100,0.637,21
8921890,564915,2026-01-14 00:59:00,real_session_8921890_23,click,12954,0.679,23
8921890,202926,2026-01-14 01:00:00,real_session_8921890_24,click,12954,0.7,24
8921890,264590,2026-01-14 01:01:00,real_session_8921890_25,click,6157,0.721,25
8921890,311791,2026-01-14 01:02:00,real_session_8921890_27,click,3390,0.762,27
8921890,597232,2026-01-14 01:03:00,real_session_8921890_31,click,3087,0.846,31
8921890,309849,2026-01-14 01:04:00,real_session_8921890_35,click,8989,0.929,35
8921890,242516,2026-01-14 01:05:00,real_session_8921890_37,click,13213,0.971,37
8921890,429232,2026-01-14 01:06:00,real_session_8921890_41,click,5109,1.0,41
8921890,196414,2026-01-14 01:07:00,real_session_8921890_44,click,2219,1.0,44
8921890,1283833,2026-01-14 01:08:00,real_session_8921890_47,click,5933,1.0,47
8929067,1107232,2026-01-14 01:09:00,real_session_8929067_04,collect,4469,0.39,4
8929067,726856,2026-01-14 01:10:00,real_session_8929067_10,collect,4469,0.676,10
8929067,310956,2026-01-14 01:11:00,real_session_8929067_13,collect,5045,0.819,13
8929067,792479,2026-01-14 01:12:00,real_session_8929067_15,collect,13152,0.914,15
8929067,747059,2026-01-14 01:13:00,real_session_8929067_16,collect,11920,0.962,16
8929067,935717,2026-01-14 01:14:00,real_session_8929067_17,collect,8085,1.0,17
8931139,796647,2026-01-14 01:15:00,real_session_8931139_02,collect,10593,0.243,2
8931139,584975,2026-01-14 01:16:00,real_session_8931139_04,collect,4741,0.285,4
8931139,1412037,2026-01-14 01:17:00,real_session_8931139_16,collect,8996,0.54,16
8931139,1209274,2026-01-14 01:18:00,real_session_8931139_20,order,5314,0.626,20
8931139,514587,2026-01-14 01:19:00,real_session_8931139_24,order,2493,0.711,24
8931139,1196305,2026-01-14 01:20:00,real_session_8931139_44,collect,3879,1.0,44
8931139,1140581,2026-01-14 01:21:00,real_session_8931139_46,collect,1748,1.0,46
8934383,1111244,2026-01-14 01:22:00,real_session_8934383_11,click,2445,0.468,11
8934383,781066,2026-01-14 01:23:00,real_session_8934383_17,click,2060,0.615,17
8934383,601549,2026-01-14 01:24:00,real_session_8934383_18,click,10386,0.639,18
8934383,1311497,2026-01-14 01:25:00,real_session_8934383_27,browse,10380,0.859,27
8934383,1396446,2026-01-14 01:26:00,real_session_8934383_31,click,8833,0.956,31
8934383,919095,2026-01-14 01:27:00,real_session_8934383_34,click,9219,1.0,34
8934383,656078,2026-01-14 01:28:00,real_session_8934383_37,click,2547,1.0,37
8934383,116775,2026-01-14 01:29:00,real_session_8934383_38,click,1787,1.0,38
8934383,266298,2026-01-14 01:30:00,real_session_8934383_39,click,12295,1.0,39
8934383,591339,2026-01-14 01:31:00,real_session_8934383_40,click,7072,1.0,40
