item_id,tag_type,tag_name,tag_weight
642700,price,midrange,0.63
642856,taste,fresh,0.81
642856,scene,lunch,0.81
642856,scene,dinner,0.82
642856,price,midrange,0.84
642951,taste,spicy,0.86
642951,taste,sweet,0.86
642951,scene,lunch,0.86
642951,scene,afternoon_tea,0.49
642951,price,midrange,0.89
643115,taste,sweet,0.7
643115,scene,group_order,0.76
643115,price,midrange,0.73
643156,taste,umami,0.66
643156,taste,fresh,0.66
643156,scene,dinner,0.67
643156,price,midrange,0.69
643193,taste,mild,0.57
643193,taste,sweet,0.58
643193,scene,late_night,0.63
643193,scene,dinner,0.59
643193,price,midrange,0.61
643712,taste,fresh,0.82
643712,taste,savory,0.83
643712,scene,group_order,0.88
643712,scene,solo_meal,0.86
643712,price,midrange,0.85
643824,taste,sweet,0.59
643824,taste,crispy,0.6
643824,scene,late_night,0.64
643824,scene,afternoon_tea,0.67
643824,price,midrange,0.62
643830,taste,sweet,0.65
643830,taste,savory,0.66
643830,scene,lunch,0.65
643830,scene,solo_meal,0.69
643830,price,midrange,0.68
643838,taste,fresh,0.73
643838,scene,group_order,0.79
643838,scene,dinner,0.74
643838,price,midrange,0.76
643947,taste,spicy,0.47
643947,taste,rich,0.46
643947,scene,group_order,0.53
643947,scene,dinner,0.48
643947,price,midrange,0.5
644038,taste,crispy,0.49
644038,taste,umami,0.48
644038,scene,afternoon_tea,0.56
644038,scene,solo_meal,0.52
644038,price,midrange,0.51
644276,taste,savory,0.62
644276,taste,crispy,0.62
644276,scene,group_order,0.67
644276,price,midrange,0.64
644395,taste,sweet,0.45
644395,taste,mild,0.89
644395,scene,solo_meal,0.49
644395,price,midrange,0.48
644415,taste,savory,0.66
644415,scene,lunch,0.65
644415,price,midrange,0.68
644489,taste,spicy,0.49
644489,taste,savory,0.5
644489,scene,dinner,0.5
644489,scene,lunch,0.49
644489,price,midrange,0.52
644567,taste,fresh,0.82
644567,taste,umami,0.82
644567,scene,dinner,0.83
644567,scene,lunch,0.82
644567,price,midrange,0.85
644733,taste,spicy,0.68
644733,scene,dinner,0.69
644733,scene,lunch,0.68
644733,price,midrange,0.71
644755,taste,sweet,0.45
644755,taste,rich,0.89
644755,scene,group_order,0.51
644755,scene,afternoon_tea,0.53
644755,price,midrange,0.48
645264,taste,fresh,0.59
645264,taste,savory,0.6
645264,scene,group_order,0.65
645264,scene,solo_meal,0.63
645264,price,midrange,0.62
645289,taste,rich,0.83
645289,taste,savory,0.85
645289,scene,late_night,0.89
645289,price,midrange,0.87
645369,taste,mild,0.73
645369,taste,crispy,0.75
645369,scene,late_night,0.79
645369,scene,dinner,0.75
645369,price,midrange,0.77
645549,taste,crispy,0.75
645549,scene,late_night,0.79
645549,scene,group_order,0.8
645549,price,midrange,0.77
645592,taste,mild,0.71
645592,scene,lunch,0.72
645592,scene,solo_meal,0.76
645592,price,midrange,0.75
645786,taste,spicy,0.86
645786,scene,group_order,0.47
645786,scene,late_night,0.46
645786,price,midrange,0.89
646036,taste,sweet,0.66
646036,taste,fresh,0.66
646036,scene,lunch,0.66
646036,scene,afternoon_tea,0.74
646036,price,midrange,0.69
646143,taste,savory,0.84
646143,scene,group_order,0.89
646143,scene,solo_meal,0.87
646143,price,midrange,0.86
646187,taste,spicy,0.82
646187,taste,umami,0.82
646187,scene,group_order,0.88
646187,scene,lunch,0.82
646187,price,midrange,0.85
646200,taste,crispy,0.51
646200,taste,spicy,0.5
646200,scene,group_order,0.56
646200,scene,lunch,0.5
646200,price,midrange,0.53
646241,taste,rich,0.45
646241,taste,umami,0.46
646241,scene,solo_meal,0.5
646241,scene,late_night,0.51
646241,price,midrange,0.49
646370,taste,mild,0.84
646370,taste,crispy,0.86
646370,scene,afternoon_tea,0.48
646370,price,midrange,0.88
646429,taste,mild,0.53
646429,taste,spicy,0.54
646429,scene,dinner,0.55
646429,scene,solo_meal,0.58
646429,price,midrange,0.57
646520,taste,umami,0.55
646520,taste,mild,0.54
646520,scene,dinner,0.56
646520,scene,late_night,0.6
646520,price,midrange,0.58
646523,taste,sweet,0.58
646523,taste,fresh,0.58
646523,scene,group_order,0.64
646523,price,midrange,0.61
646551,taste,umami,0.86
646551,taste,sweet,0.86
646551,scene,lunch,0.86
646551,scene,dinner,0.87
646551,price,midrange,0.89
646564,taste,fresh,0.54
646564,taste,sweet,0.54
646564,scene,solo_meal,0.58
646564,scene,afternoon_tea,0.62
646564,price,midrange,0.57
646574,taste,sweet,0.64
646574,taste,rich,0.63
646574,scene,group_order,0.7
646574,scene,afternoon_tea,0.72
646574,price,midrange,0.67
646775,taste,rich,0.84
646775,taste,umami,0.85
646775,scene,group_order,0.46
646775,scene,solo_meal,0.89
646775,price,midrange,0.88
646796,taste,rich,0.6
646796,taste,savory,0.62
646796,scene,dinner,0.62
646796,scene,solo_meal,0.65
646796,price,midrange,0.64
646803,taste,umami,0.68
646803,taste,fresh,0.68
646803,scene,solo_meal,0.72
646803,scene,dinner,0.69
646803,price,midrange,0.71
646827,taste,spicy,0.47
646827,scene,lunch,0.47
646827,price,midrange,0.5
646849,taste,mild,0.68
646849,taste,savory,0.7
646849,scene,late_night,0.74
646849,scene,solo_meal,0.73
646849,price,midrange,0.72
646857,taste,umami,0.77
646857,scene,afternoon_tea,0.85
646857,scene,lunch,0.77
646857,price,midrange,0.8
646984,taste,spicy,0.69
646984,taste,fresh,0.69
646984,scene,dinner,0.7
646984,price,midrange,0.72
647103,taste,fresh,0.53
647103,taste,sweet,0.53
647103,scene,solo_meal,0.57
647103,scene,afternoon_tea,0.61
647103,price,midrange,0.56
647289,taste,umami,0.59
647289,taste,rich,0.58
647289,scene,solo_meal,0.63
647289,scene,group_order,0.65
647289,price,midrange,0.62
647627,taste,spicy,0.82
647627,scene,afternoon_tea,0.45
647627,scene,solo_meal,0.86
647627,price,midrange,0.85
647641,taste,umami,0.51
647641,taste,rich,0.5
647641,scene,dinner,0.52
647641,price,midrange,0.54
647667,taste,spicy,0.77
647667,taste,rich,0.76
647667,scene,solo_meal,0.81
647667,scene,afternoon_tea,0.85
647667,price,midrange,0.8
647771,taste,mild,0.45
647771,taste,savory,0.47
647771,scene,late_night,0.51
647771,scene,solo_meal,0.5
647771,price,midrange,0.49
647843,taste,spicy,0.73
647843,taste,sweet,0.73
647843,scene,late_night,0.78
647843,scene,group_order,0.79
647843,price,midrange,0.76
648073,taste,mild,0.77
648073,taste,savory,0.79
648073,scene,lunch,0.78
648073,price,midrange,0.81
648289,taste,fresh,0.69
648289,scene,dinner,0.7
648289,scene,afternoon_tea,0.77
648289,price,midrange,0.72
648306,taste,spicy,0.86
648306,taste,savory,0.87
648306,scene,lunch,0.86
648306,scene,late_night,0.46
648306,price,midrange,0.89
648371,taste,mild,0.6
648371,taste,umami,0.61
648371,scene,late_night,0.66
648371,scene,lunch,0.61
648371,price,midrange,0.64
648389,taste,crispy,0.8
648389,taste,savory,0.8
648389,scene,dinner,0.8
648389,scene,late_night,0.84
648389,price,midrange,0.82
648429,taste,fresh,0.74
648429,taste,spicy,0.74
648429,scene,lunch,0.74
648429,price,midrange,0.77
648455,taste,fresh,0.55
648455,taste,mild,0.54
648455,scene,solo_meal,0.59
648455,scene,lunch,0.55
648455,price,midrange,0.58
648717,taste,fresh,0.47
648717,taste,mild,0.46
648717,scene,dinner,0.48
648717,scene,solo_meal,0.51
648717,price,midrange,0.5
648782,taste,sweet,0.67
648782,taste,mild,0.66
648782,scene,dinner,0.68
648782,scene,late_night,0.72
648782,price,midrange,0.7
648953,taste,sweet,0.58
648953,taste,mild,0.57
648953,scene,lunch,0.58
648953,price,midrange,0.61
648954,taste,fresh,0.59
648954,taste,sweet,0.59
648954,scene,solo_meal,0.63
648954,scene,dinner,0.6
648954,price,midrange,0.62
649017,taste,mild,0.76
649017,taste,umami,0.77
649017,scene,lunch,0.77
649017,scene,late_night,0.82
649017,price,midrange,0.8
649035,taste,spicy,0.5
649035,scene,afternoon_tea,0.58
649035,scene,late_night,0.55
649035,price,midrange,0.53
649267,taste,sweet,0.57
649267,taste,savory,0.58
649267,scene,late_night,0.62
649267,scene,solo_meal,0.61
649267,price,midrange,0.6
649323,taste,spicy,0.68
649323,taste,umami,0.68
649323,scene,afternoon_tea,0.76
649323,scene,late_night,0.73
649323,price,midrange,0.71
649404,taste,savory,0.6
649404,taste,crispy,0.6
649404,scene,late_night,0.64
649404,scene,afternoon_tea,0.67
649404,price,midrange,0.62
649445,taste,spicy,0.55
649445,taste,sweet,0.55
649445,scene,solo_meal,0.59
649445,scene,afternoon_tea,0.63
649445,price,midrange,0.58
649548,taste,rich,0.67
649548,taste,umami,0.68
649548,scene,late_night,0.73
649548,scene,lunch,0.68
649548,price,midrange,0.71
649633,taste,umami,0.63
649633,taste,spicy,0.63
649633,scene,group_order,0.69
649633,scene,late_night,0.68
649633,price,midrange,0.66
649830,taste,rich,0.79
649830,taste,crispy,0.81
649830,scene,group_order,0.86
649830,scene,afternoon_tea,0.88
649830,price,midrange,0.83
649879,taste,fresh,0.84
649879,taste,mild,0.83
649879,scene,lunch,0.84
649879,scene,solo_meal,0.88
649879,price,midrange,0.87
649921,taste,crispy,0.82
649921,taste,sweet,0.81
649921,scene,lunch,0.81
649921,scene,afternoon_tea,0.89
649921,price,midrange,0.84
649972,taste,sweet,0.87
649972,taste,spicy,0.87
649972,scene,late_night,0.47
649972,price,midrange,0.45
650191,taste,crispy,0.82
650191,scene,lunch,0.81
650191,scene,afternoon_tea,0.89
650191,price,midrange,0.84
650303,taste,umami,0.58
650303,taste,fresh,0.58
650303,scene,group_order,0.64
650303,scene,dinner,0.59
650303,price,midrange,0.61
650406,taste,rich,0.7
650406,taste,mild,0.7
650406,scene,group_order,0.77
650406,scene,lunch,0.71
650406,price,midrange,0.74
650505,taste,rich,0.79
650505,taste,spicy,0.8
650505,scene,solo_meal,0.84
650505,price,midrange,0.83
650605,taste,crispy,0.46
650605,taste,umami,0.45
650605,scene,lunch,0.45
650605,price,midrange,0.48
650621,taste,savory,0.62
650621,taste,umami,0.61
650621,scene,late_night,0.66
650621,price,midrange,0.64
650764,taste,sweet,0.69
650764,taste,spicy,0.69
650764,scene,lunch,0.69
650764,price,midrange,0.72
650806,taste,crispy,0.67
650806,taste,fresh,0.66
650806,scene,afternoon_tea,0.74
650806,scene,dinner,0.67
650806,price,midrange,0.69
650817,taste,umami,0.77
650817,taste,mild,0.76
650817,scene,solo_meal,0.81
650817,scene,lunch,0.77
650817,price,midrange,0.8
650973,taste,savory,0.54
650973,taste,rich,0.52
650973,scene,dinner,0.54
650973,scene,afternoon_tea,0.61
650973,price,midrange,0.56
650983,taste,fresh,0.63
650983,taste,savory,0.64
650983,scene,lunch,0.63
650983,scene,solo_meal,0.67
650983,price,midrange,0.66
651038,taste,umami,0.73
651038,taste,savory,0.74
651038,scene,lunch,0.73
651038,scene,solo_meal,0.77
651038,price,midrange,0.76
651097,taste,fresh,0.87
651097,taste,crispy,0.88
651097,scene,lunch,0.87
651097,scene,afternoon_tea,0.5
651097,price,midrange,0.45
651123,taste,sweet,0.68
651123,taste,rich,0.67
651123,scene,dinner,0.69
651123,price,midrange,0.71
651256,taste,crispy,0.67
651256,taste,spicy,0.66
651256,scene,group_order,0.72
651256,scene,late_night,0.71
651256,price,midrange,0.69
651319,taste,mild,0.83
651319,taste,sweet,0.84
651319,scene,dinner,0.85
651319,scene,afternoon_tea,0.47
651319,price,midrange,0.87
651393,taste,umami,0.68
651393,taste,sweet,0.68
651393,scene,lunch,0.68
651393,scene,dinner,0.69
651393,price,midrange,0.71
651460,taste,sweet,0.45
651460,taste,rich,0.89
651460,scene,afternoon_tea,0.53
651460,price,midrange,0.48
651471,taste,umami,0.56
651471,taste,sweet,0.56
651471,scene,late_night,0.61
651471,scene,group_order,0.62
651471,price,midrange,0.59
651583,taste,savory,0.79
651583,taste,crispy,0.79
651583,scene,group_order,0.84
651583,scene,dinner,0.79
651583,price,midrange,0.81
651664,taste,fresh,0.69
651664,taste,sweet,0.69
651664,scene,dinner,0.7
651664,scene,afternoon_tea,0.77
651664,price,midrange,0.72
651728,taste,mild,0.87
651728,scene,group_order,0.49
651728,scene,lunch,0.88
651728,price,midrange,0.46
652714,taste,spicy,0.84
652714,taste,fresh,0.84
652714,scene,solo_meal,0.88
652714,scene,dinner,0.85
652714,price,midrange,0.87
653220,taste,fresh,0.5
653220,taste,spicy,0.5
653220,scene,lunch,0.5
653220,scene,solo_meal,0.54
653220,price,midrange,0.53
653221,taste,fresh,0.51
653221,taste,savory,0.52
653221,scene,late_night,0.56
653221,scene,solo_meal,0.55
653221,price,midrange,0.54
653232,taste,sweet,0.62
653232,scene,group_order,0.68
653232,scene,dinner,0.63
653232,price,midrange,0.65
653260,taste,fresh,0.45
653260,taste,mild,0.89
653260,scene,late_night,0.5
653260,scene,lunch,0.45
653260,price,midrange,0.48
653299,taste,mild,0.83
653299,taste,crispy,0.85
653299,scene,dinner,0.85
653299,scene,afternoon_tea,0.47
653299,price,midrange,0.87
653397,taste,spicy,0.47
653397,scene,late_night,0.52
653397,scene,lunch,0.47
653397,price,midrange,0.5
653721,taste,mild,0.55
653721,taste,sweet,0.56
653721,scene,solo_meal,0.6
653721,scene,group_order,0.62
653721,price,midrange,0.59
654014,taste,umami,0.79
654014,taste,rich,0.78
654014,scene,afternoon_tea,0.87
654014,scene,group_order,0.85
654014,price,midrange,0.82
654046,taste,spicy,0.66
654046,taste,savory,0.67
654046,scene,late_night,0.71
654046,scene,solo_meal,0.7
654046,price,midrange,0.69
654280,taste,crispy,0.76
654280,taste,rich,0.74
654280,scene,dinner,0.76
654280,scene,group_order,0.81
654280,price,midrange,0.78
654558,taste,sweet,0.83
654558,taste,spicy,0.83
654558,scene,dinner,0.84
654558,scene,lunch,0.83
654558,price,midrange,0.86
654834,taste,rich,0.88
654834,taste,fresh,0.89
654834,scene,afternoon_tea,0.52
654834,scene,group_order,0.5
654834,price,midrange,0.47
654942,taste,rich,0.61
654942,taste,crispy,0.63
654942,scene,afternoon_tea,0.7
654942,price,midrange,0.65
654949,taste,crispy,0.7
654949,taste,spicy,0.69
654949,scene,solo_meal,0.73
654949,price,midrange,0.72
655378,taste,rich,0.47
655378,taste,crispy,0.49
655378,scene,afternoon_tea,0.56
655378,price,midrange,0.51
655814,taste,sweet,0.79
655814,taste,umami,0.79
655814,scene,afternoon_tea,0.87
655814,scene,lunch,0.79
655814,price,midrange,0.82
655948,taste,rich,0.77
655948,taste,fresh,0.78
655948,scene,late_night,0.83
655948,scene,dinner,0.79
655948,price,midrange,0.81
656019,taste,spicy,0.59
656019,taste,crispy,0.6
656019,scene,lunch,0.59
656019,scene,afternoon_tea,0.67
656019,price,midrange,0.62
656139,taste,mild,0.88
656139,taste,savory,0.45
656139,scene,afternoon_tea,0.52
656139,scene,late_night,0.49
656139,price,midrange,0.47
656196,taste,umami,0.56
656196,taste,spicy,0.56
656196,scene,afternoon_tea,0.64
656196,scene,late_night,0.61
656196,price,midrange,0.59
656259,taste,sweet,0.74
656259,scene,late_night,0.79
656259,scene,dinner,0.75
656259,price,midrange,0.77
656586,taste,crispy,0.87
656586,taste,savory,0.87
656586,scene,dinner,0.87
656586,scene,solo_meal,0.45
656586,price,midrange,0.89
656677,taste,crispy,0.88
656677,taste,savory,0.88
656677,scene,lunch,0.87
656677,scene,late_night,0.47
656677,price,midrange,0.45
656722,taste,spicy,0.87
656722,taste,umami,0.87
656722,scene,late_night,0.47
656722,scene,solo_meal,0.46
656722,price,midrange,0.45
656776,taste,crispy,0.52
656776,scene,lunch,0.51
656776,scene,afternoon_tea,0.59
656776,price,midrange,0.54
656796,taste,umami,0.71
656796,taste,mild,0.7
656796,scene,lunch,0.71
656796,scene,solo_meal,0.75
656796,price,midrange,0.74
657244,taste,fresh,0.69
657244,taste,mild,0.68
657244,scene,group_order,0.75
657244,scene,solo_meal,0.73
657244,price,midrange,0.72
657256,taste,mild,0.8
657256,scene,afternoon_tea,0.89
657256,scene,solo_meal,0.85
657256,price,midrange,0.84
657290,taste,spicy,0.7
657290,taste,sweet,0.7
657290,scene,lunch,0.7
657290,scene,dinner,0.71
657290,price,midrange,0.73
657342,taste,crispy,0.78
657342,taste,savory,0.78
657342,scene,lunch,0.77
657342,price,midrange,0.8
657450,taste,savory,0.51
657450,taste,spicy,0.5
657450,scene,group_order,0.56
657450,scene,solo_meal,0.54
657450,price,midrange,0.53
658292,taste,mild,0.81
658292,taste,sweet,0.82
658292,scene,lunch,0.82
658292,scene,afternoon_tea,0.45
658292,price,midrange,0.85
658390,taste,crispy,0.46
658390,taste,mild,0.89
658390,scene,afternoon_tea,0.53
658390,scene,solo_meal,0.49
658390,price,midrange,0.48
658479,taste,mild,0.88
658479,taste,crispy,0.45
658479,scene,late_night,0.49
658479,scene,afternoon_tea,0.52
658479,price,midrange,0.47
658703,taste,umami,0.88
658703,taste,fresh,0.88
658703,scene,dinner,0.89
658703,scene,afternoon_tea,0.51
658703,price,midrange,0.46
659061,taste,fresh,0.86
659061,taste,mild,0.85
659061,scene,group_order,0.47
659061,scene,late_night,0.46
659061,price,midrange,0.89
659076,taste,fresh,0.56
659076,taste,rich,0.55
659076,scene,dinner,0.57
659076,scene,group_order,0.62
659076,price,midrange,0.59
659086,taste,rich,0.65
659086,taste,spicy,0.66
659086,scene,group_order,0.72
659086,scene,lunch,0.66
659086,price,midrange,0.69
659163,taste,sweet,0.53
659163,scene,lunch,0.53
659163,scene,afternoon_tea,0.61
659163,price,midrange,0.56
659211,taste,spicy,0.56
659211,taste,mild,0.55
659211,scene,lunch,0.56
659211,price,midrange,0.59
659244,taste,rich,0.88
659244,taste,mild,0.88
659244,scene,dinner,0.45
659244,scene,solo_meal,0.48
659244,price,midrange,0.47
659252,taste,fresh,0.52
659252,taste,umami,0.52
659252,scene,solo_meal,0.56
659252,scene,lunch,0.52
659252,price,midrange,0.55
659293,taste,spicy,0.48
659293,taste,mild,0.47
659293,scene,late_night,0.53
659293,price,midrange,0.51
659464,taste,fresh,0.84
659464,taste,sweet,0.84
659464,scene,dinner,0.85
659464,price,midrange,0.87
659476,taste,crispy,0.52
659476,scene,late_night,0.56
659476,scene,dinner,0.52
659476,price,midrange,0.54
659494,taste,sweet,0.69
659494,taste,crispy,0.7
659494,scene,afternoon_tea,0.77
659494,scene,dinner,0.7
659494,price,midrange,0.72
659582,taste,fresh,0.67
659582,taste,mild,0.66
659582,scene,lunch,0.67
659582,price,midrange,0.7
659788,taste,sweet,0.48
659788,taste,crispy,0.49
659788,scene,dinner,0.49
659788,scene,group_order,0.54
659788,price,midrange,0.51
659887,taste,fresh,0.57
659887,scene,group_order,0.63
659887,scene,afternoon_tea,0.65
659887,price,midrange,0.6
660296,taste,sweet,0.61
660296,taste,mild,0.6
660296,scene,lunch,0.61
660296,scene,solo_meal,0.65
660296,price,midrange,0.64
660302,taste,sweet,0.67
660302,taste,fresh,0.67
660302,scene,lunch,0.67
660302,scene,dinner,0.68
660302,price,midrange,0.7
660520,taste,umami,0.6
660520,taste,fresh,0.6
660520,scene,group_order,0.66
660520,scene,afternoon_tea,0.68
660520,price,midrange,0.63
660671,taste,savory,0.77
660671,taste,umami,0.76
660671,scene,afternoon_tea,0.84
660671,scene,solo_meal,0.8
660671,price,midrange,0.79
660718,taste,sweet,0.78
660718,taste,mild,0.77
660718,scene,late_night,0.83
660718,scene,lunch,0.78
660718,price,midrange,0.81
661309,taste,savory,0.85
661309,scene,late_night,0.89
661309,scene,solo_meal,0.88
661309,price,midrange,0.87
661383,taste,umami,0.68
661383,taste,fresh,0.68
661383,scene,group_order,0.74
661383,scene,dinner,0.69
661383,price,midrange,0.71
661418,taste,spicy,0.58
661418,taste,rich,0.57
661418,scene,group_order,0.64
661418,price,midrange,0.61
661453,taste,spicy,0.48
661453,taste,mild,0.47
661453,scene,afternoon_tea,0.56
661453,scene,lunch,0.48
661453,price,midrange,0.51
661545,taste,mild,0.49
661545,taste,savory,0.51
661545,scene,group_order,0.56
661545,scene,solo_meal,0.54
661545,price,midrange,0.53
661561,taste,mild,0.65
661561,taste,fresh,0.66
661561,scene,afternoon_tea,0.74
661561,price,midrange,0.69
661653,taste,savory,0.69
661653,taste,sweet,0.68
661653,scene,solo_meal,0.72
661653,scene,dinner,0.69
661653,price,midrange,0.71
661667,taste,sweet,0.82
661667,taste,rich,0.81
661667,scene,afternoon_tea,0.45
661667,price,midrange,0.85
661668,taste,sweet,0.83
661668,taste,fresh,0.83
661668,scene,afternoon_tea,0.46
661668,scene,group_order,0.89
661668,price,midrange,0.86
661749,taste,sweet,0.74
661749,taste,crispy,0.75
661749,scene,group_order,0.8
661749,scene,afternoon_tea,0.82
661749,price,midrange,0.77
661868,taste,mild,0.57
661868,taste,rich,0.57
661868,scene,solo_meal,0.62
661868,scene,group_order,0.64
661868,price,midrange,0.61
661912,taste,fresh,0.57
661912,taste,spicy,0.57
661912,scene,solo_meal,0.61
661912,scene,late_night,0.62
661912,price,midrange,0.6
662160,taste,fresh,0.8
662160,scene,group_order,0.86
662160,scene,dinner,0.81
662160,price,midrange,0.83
662198,taste,spicy,0.73
662198,taste,umami,0.73
662198,scene,afternoon_tea,0.81
662198,scene,solo_meal,0.77
662198,price,midrange,0.76
662351,taste,savory,0.47
662351,scene,late_night,0.51
662351,price,midrange,0.49
662429,taste,spicy,0.79
662429,taste,savory,0.8
662429,scene,afternoon_tea,0.87
662429,scene,late_night,0.84
662429,price,midrange,0.82
662460,taste,umami,0.65
662460,taste,rich,0.64
662460,scene,group_order,0.71
662460,scene,afternoon_tea,0.73
662460,price,midrange,0.68
662603,taste,spicy,0.73
662603,scene,afternoon_tea,0.81
662603,scene,lunch,0.73
662603,price,midrange,0.76
662689,taste,rich,0.68
662689,taste,umami,0.69
662689,scene,dinner,0.7
662689,scene,lunch,0.69
662689,price,midrange,0.72
662794,taste,rich,0.83
662794,taste,spicy,0.84
662794,scene,dinner,0.85
662794,scene,late_night,0.89
662794,price,midrange,0.87
662956,taste,sweet,0.66
662956,taste,rich,0.65
662956,scene,afternoon_tea,0.74
662956,scene,dinner,0.67
662956,price,midrange,0.69
663040,taste,crispy,0.61
663040,taste,spicy,0.6
663040,scene,late_night,0.65
663040,scene,lunch,0.6
663040,price,midrange,0.63
663132,taste,savory,0.63
663132,taste,mild,0.61
663132,scene,solo_meal,0.66
663132,scene,lunch,0.62
663132,price,midrange,0.65
663242,taste,rich,0.81
663242,taste,sweet,0.82
663242,scene,dinner,0.83
663242,scene,group_order,0.88
663242,price,midrange,0.85
663779,taste,savory,0.8
663779,taste,crispy,0.8
663779,scene,lunch,0.79
663779,scene,group_order,0.85
663779,price,midrange,0.82
663841,taste,umami,0.51
663841,taste,savory,0.52
663841,scene,afternoon_tea,0.59
663841,scene,lunch,0.51
663841,price,midrange,0.54
663940,taste,rich,0.59
663940,scene,solo_meal,0.64
663940,scene,group_order,0.66
663940,price,midrange,0.63
663988,taste,sweet,0.63
663988,taste,savory,0.64
663988,scene,afternoon_tea,0.71
663988,scene,solo_meal,0.67
663988,price,midrange,0.66
664013,taste,crispy,0.89
664013,taste,sweet,0.88
664013,scene,dinner,0.89
664013,price,midrange,0.46
664043,taste,spicy,0.73
664043,taste,sweet,0.73
664043,scene,dinner,0.74
664043,price,midrange,0.76
664116,taste,umami,0.56
664116,scene,afternoon_tea,0.64
664116,scene,lunch,0.56
664116,price,midrange,0.59
664166,taste,rich,0.6
664166,taste,fresh,0.61
664166,scene,afternoon_tea,0.69
664166,scene,dinner,0.62
664166,price,midrange,0.64
664215,taste,umami,0.65
664215,scene,dinner,0.66
664215,scene,lunch,0.65
664215,price,midrange,0.68
664248,taste,fresh,0.53
664248,scene,late_night,0.58
664248,scene,group_order,0.59
664248,price,midrange,0.56
664428,taste,crispy,0.54
664428,taste,umami,0.53
664428,scene,solo_meal,0.57
664428,price,midrange,0.56
664574,taste,umami,0.64
664574,taste,crispy,0.65
664574,scene,group_order,0.7
664574,price,midrange,0.67
664583,taste,rich,0.72
664583,taste,fresh,0.73
664583,scene,solo_meal,0.77
664583,scene,afternoon_tea,0.81
664583,price,midrange,0.76
664609,taste,fresh,0.54
664609,taste,crispy,0.55
664609,scene,solo_meal,0.58
664609,scene,group_order,0.6
664609,price,midrange,0.57
664651,taste,spicy,0.51
664651,taste,crispy,0.52
664651,scene,dinner,0.52
664651,price,midrange,0.54
664706,taste,rich,0.6
664706,taste,savory,0.62
664706,scene,afternoon_tea,0.69
664706,scene,solo_meal,0.65
664706,price,midrange,0.64
664961,taste,rich,0.45
664961,taste,mild,0.45
664961,scene,dinner,0.47
664961,scene,lunch,0.46
664961,price,midrange,0.49
664994,taste,crispy,0.8
664994,taste,spicy,0.79
664994,scene,group_order,0.85
664994,scene,solo_meal,0.83
664994,price,midrange,0.82
665003,taste,crispy,0.89
665003,taste,spicy,0.88
665003,scene,lunch,0.88
665003,scene,solo_meal,0.47
665003,price,midrange,0.46
665045,taste,spicy,0.85
665045,taste,mild,0.84
665045,scene,late_night,0.45
665045,scene,lunch,0.85
665045,price,midrange,0.88
665084,taste,rich,0.78
665084,taste,fresh,0.79
665084,scene,late_night,0.84
665084,scene,group_order,0.85
665084,price,midrange,0.82
665229,taste,crispy,0.45
665229,taste,sweet,0.89
665229,scene,group_order,0.5
665229,scene,dinner,0.45
665229,price,midrange,0.47
665268,taste,spicy,0.83
665268,taste,crispy,0.84
665268,scene,solo_meal,0.87
665268,scene,group_order,0.89
665268,price,midrange,0.86
665410,taste,spicy,0.45
665410,taste,crispy,0.46
665410,scene,lunch,0.45
665410,scene,afternoon_tea,0.53
665410,price,midrange,0.48
665621,taste,umami,0.76
665621,taste,savory,0.77
665621,scene,solo_meal,0.8
665621,scene,lunch,0.76
665621,price,midrange,0.79
665974,taste,crispy,0.7
665974,taste,fresh,0.69
665974,scene,afternoon_tea,0.77
665974,scene,group_order,0.75
665974,price,midrange,0.72
666154,taste,savory,0.7
666154,scene,lunch,0.69
666154,scene,solo_meal,0.73
666154,price,midrange,0.72
666205,taste,spicy,0.75
666205,scene,group_order,0.81
666205,scene,solo_meal,0.79
666205,price,midrange,0.78
666774,taste,sweet,0.59
666774,taste,rich,0.58
666774,scene,dinner,0.6
666774,scene,afternoon_tea,0.67
666774,price,midrange,0.62
666813,taste,rich,0.52
666813,scene,solo_meal,0.57
666813,scene,dinner,0.54
666813,price,midrange,0.56
666851,taste,spicy,0.46
666851,taste,umami,0.46
666851,scene,group_order,0.52
666851,scene,lunch,0.46
666851,price,midrange,0.49
667004,taste,sweet,0.64
667004,taste,umami,0.64
667004,scene,solo_meal,0.68
667004,scene,lunch,0.64
667004,price,midrange,0.67
667046,taste,umami,0.61
667046,scene,late_night,0.66
667046,price,midrange,0.64
667077,taste,savory,0.48
667077,taste,mild,0.46
667077,scene,solo_meal,0.51
667077,scene,lunch,0.47
667077,price,midrange,0.5
667177,taste,mild,0.56
667177,taste,crispy,0.58
667177,scene,afternoon_tea,0.65
667177,scene,group_order,0.63
667177,price,midrange,0.6
667729,taste,mild,0.68
667729,taste,sweet,0.69
667729,scene,afternoon_tea,0.77
667729,scene,dinner,0.7
667729,price,midrange,0.72
668067,taste,sweet,0.47
668067,taste,savory,0.48
668067,scene,late_night,0.52
668067,scene,lunch,0.47
668067,price,midrange,0.5
668119,taste,umami,0.54
668119,taste,sweet,0.54
668119,scene,group_order,0.6
668119,scene,dinner,0.55
668119,price,midrange,0.57
668295,taste,sweet,0.5
668295,taste,rich,0.49
668295,scene,dinner,0.51
668295,scene,afternoon_tea,0.58
668295,price,midrange,0.53
668472,taste,fresh,0.47
668472,taste,crispy,0.48
668472,scene,late_night,0.52
668472,scene,afternoon_tea,0.55
668472,price,midrange,0.5
668558,taste,sweet,0.88
