user_id,user_type,timestamp,device_type,location_id,query_id,circle_id,budget_level
5537771,warm,57,7,50,174426,night_owl_gamers,midrange
5538820,warm,88,9,94,955936,family_group,midrange
5540175,warm,101,18,7,378334,budget_life,budget
5541508,warm,45,6,21,242484,foodie_hunters,midrange
5541991,warm,98,4,25,208276,foodie_hunters,midrange
5543657,warm,98,8,68,1675442,budget_life,budget
5545316,warm,42,9,84,1426665,family_group,midrange
5548076,warm,72,9,78,282387,budget_life,midrange
5558763,warm,95,9,23,1034890,family_group,budget
5563207,warm,92,8,47,881658,campus_students,midrange
5590821,warm,21,4,81,1183326,budget_life,midrange
5592513,warm,97,9,65,212115,family_group,luxury
5601513,warm,11,13,41,387425,budget_life,budget
5606647,warm,45,12,49,243154,fitness_group,budget
5611834,warm,61,4,14,1251070,family_group,midrange
5611916,warm,17,7,27,735525,night_owl_gamers,budget
5614764,warm,85,13,15,1184346,fitness_group,budget
5617649,warm,51,3,26,775946,foodie_hunters,midrange
5622390,warm,93,9,78,379448,family_group,luxury
5634989,warm,58,6,53,1177889,family_group,budget
5635625,warm,73,13,26,662747,campus_students,midrange
5642596,warm,66,8,37,1347017,foodie_hunters,midrange
5652280,warm,85,6,5,1022238,budget_life,budget
5655332,warm,87,9,34,662747,budget_life,midrange
5656613,warm,68,8,69,1439247,fitness_group,luxury
5663602,warm,52,6,89,772444,campus_students,midrange
5664480,warm,66,16,66,484328,foodie_hunters,midrange
5668979,warm,80,8,72,1124198,family_group,luxury
5678143,warm,12,9,1,1668734,budget_life,budget
5678417,warm,72,9,94,357234,fitness_group,budget
5679088,warm,11,6,40,420610,night_owl_gamers,budget
5680164,warm,91,19,96,792667,family_group,luxury
5681949,warm,99,10,43,323782,night_owl_gamers,budget
5682746,warm,84,6,66,655088,night_owl_gamers,luxury
5682863,warm,79,5,91,1703288,foodie_hunters,luxury
5688441,warm,70,12,89,212451,family_group,budget
5692831,warm,99,9,76,976446,family_group,midrange
5696036,warm,89,20,92,1357237,budget_life,luxury
5706263,warm,98,9,58,1220911,fitness_group,midrange
5707909,warm,61,6,69,556456,campus_students,midrange
5713687,warm,91,19,73,1642844,campus_students,midrange
5716746,warm,77,7,81,1152023,night_owl_gamers,midrange
5723603,warm,88,17,13,507666,family_group,midrange
5724790,warm,9,16,16,806985,fitness_group,midrange
5726330,warm,88,5,66,371697,night_owl_gamers,midrange
5729756,warm,82,8,71,1220377,family_group,midrange
5730006,warm,94,9,59,797069,campus_students,midrange
5733120,warm,35,9,7,198713,foodie_hunters,midrange
5734215,warm,99,8,96,806119,foodie_hunters,luxury
5746686,warm,80,7,55,968336,office_white_collar,midrange
5753582,warm,98,12,75,719384,family_group,midrange
5766222,warm,59,13,88,312620,foodie_hunters,midrange
5767973,warm,17,6,63,1031174,foodie_hunters,luxury
5769967,warm,61,24,13,781230,night_owl_gamers,midrange
5782492,warm,83,6,29,1229849,family_group,midrange
5788537,warm,82,9,82,1574356,budget_life,midrange
5795874,warm,64,15,45,536576,fitness_group,midrange
5800228,warm,86,6,61,80435,family_group,midrange
5821537,warm,90,5,100,745835,budget_life,midrange
5836894,warm,86,10,50,1030840,budget_life,midrange
5851308,warm,36,4,81,723216,foodie_hunters,midrange
5872238,warm,59,10,69,281725,campus_students,midrange
5873242,warm,56,9,95,410965,campus_students,midrange
5894712,warm,47,9,13,911497,budget_life,midrange
5898317,warm,54,11,67,1347404,campus_students,midrange
5908433,warm,62,11,18,970902,night_owl_gamers,budget
5919218,warm,41,16,8,1463340,foodie_hunters,midrange
5921538,warm,45,25,72,222763,family_group,luxury
5925106,warm,75,6,97,566421,budget_life,luxury
5927859,warm,5,5,1,452880,budget_life,luxury
5928299,warm,62,19,45,863292,fitness_group,midrange
5933288,warm,78,7,100,888885,office_white_collar,luxury
5934351,warm,89,29,65,505972,foodie_hunters,midrange
5948413,warm,88,13,36,1393939,budget_life,budget
5958181,warm,39,7,39,208957,campus_students,midrange
5959715,warm,42,8,68,288319,night_owl_gamers,midrange
5960222,warm,96,7,48,1625915,campus_students,luxury
5960654,warm,68,8,47,318113,night_owl_gamers,midrange
5968793,warm,96,10,72,208276,campus_students,midrange
5969145,warm,11,12,12,870896,budget_life,midrange
5970280,warm,44,8,86,1350058,campus_students,midrange
5977923,warm,56,7,21,1614249,office_white_collar,luxury
5978368,warm,50,5,70,1393939,office_white_collar,midrange
5982043,warm,31,4,97,951842,night_owl_gamers,luxury
5982372,warm,59,9,17,1453601,fitness_group,luxury
5983084,warm,42,13,95,849525,campus_students,budget
5983862,warm,93,13,94,250820,office_white_collar,midrange
5984409,warm,78,6,84,762955,family_group,luxury
5998841,warm,26,10,44,1051460,office_white_collar,midrange
6003970,warm,41,5,91,979389,night_owl_gamers,midrange
6006801,warm,63,14,74,303740,office_white_collar,luxury
6008746,warm,58,7,91,1393939,fitness_group,budget
6011716,warm,51,15,90,233658,office_white_collar,midrange
6015597,warm,67,12,36,1245197,budget_life,midrange
6016163,warm,95,8,84,1657273,office_white_collar,luxury
6018904,warm,80,4,90,436772,foodie_hunters,midrange
6021795,warm,49,5,69,89280,foodie_hunters,midrange
6026898,warm,9,5,101,601800,foodie_hunters,luxury
6027927,warm,56,8,42,1703347,fitness_group,midrange
6028954,warm,100,6,33,1438469,fitness_group,midrange
6031460,warm,50,7,9,655088,fitness_group,midrange
6035460,warm,56,8,1,1373149,fitness_group,midrange
6056981,warm,101,6,29,977871,night_owl_gamers,midrange
6058188,warm,62,8,66,677999,fitness_group,midrange
6059195,warm,64,8,46,1413316,campus_students,midrange
6062509,warm,35,11,78,739927,family_group,luxury
6066068,warm,95,7,65,1196949,family_group,luxury
6067125,warm,93,8,93,323782,night_owl_gamers,midrange
6068244,warm,72,39,48,1699437,fitness_group,midrange
6080260,warm,85,18,95,1485931,campus_students,budget
6082950,warm,34,7,66,817766,office_white_collar,budget
6086139,warm,56,9,55,1271470,budget_life,midrange
6086572,warm,5,14,82,976446,budget_life,budget
6086807,warm,9,8,73,806119,budget_life,midrange
6090509,warm,39,5,1,955343,office_white_collar,luxury
6091939,warm,80,11,87,662747,family_group,midrange
6095673,warm,95,29,21,429936,campus_students,midrange
6096920,warm,100,10,100,415330,foodie_hunters,budget
6100239,warm,50,14,3,561073,foodie_hunters,budget
6109233,warm,76,7,54,57490,fitness_group,midrange
6109531,warm,36,8,51,145260,office_white_collar,midrange
6111892,warm,68,6,53,943993,night_owl_gamers,luxury
6113331,warm,99,15,52,919173,campus_students,midrange
6122876,warm,59,8,76,885522,family_group,luxury
6123922,warm,3,2,1,1240934,campus_students,midrange
6124231,warm,63,20,16,72621,family_group,budget
6153975,warm,45,7,23,353648,foodie_hunters,midrange
6178467,warm,5,5,37,112375,night_owl_gamers,budget
6182627,warm,92,7,69,1090367,budget_life,midrange
6183619,warm,47,10,34,1031353,campus_students,midrange
6186813,warm,96,11,69,49557,budget_life,midrange
6187181,warm,86,12,52,1566033,fitness_group,luxury
6227647,warm,86,7,13,1491554,night_owl_gamers,budget
6229746,warm,86,14,18,465560,fitness_group,midrange
6244813,warm,99,10,68,1515848,office_white_collar,luxury
6254957,warm,54,18,44,1616195,family_group,midrange
6259693,warm,59,8,56,153285,fitness_group,midrange
6274680,warm,38,21,64,1443590,budget_life,budget
6284217,warm,34,15,3,806119,night_owl_gamers,midrange
6289656,warm,40,9,98,1253502,budget_life,midrange
6291465,warm,99,7,50,976446,family_group,midrange
6300223,warm,48,17,48,1426719,campus_students,budget
6309797,warm,39,6,38,344746,night_owl_gamers,budget
6337788,warm,74,6,9,273471,office_white_collar,midrange
6346777,warm,65,3,41,206424,budget_life,midrange
6367737,warm,44,5,91,1652837,family_group,luxury
6402192,warm,47,15,90,571603,night_owl_gamers,midrange
6402968,warm,2,8,1,1300394,campus_students,midrange
6408830,warm,78,9,18,1052943,fitness_group,midrange
6412062,warm,70,9,90,651724,family_group,luxury
6413137,warm,63,5,90,744181,campus_students,midrange
6417417,warm,76,5,2,1651514,fitness_group,midrange
6422726,warm,101,11,78,632744,campus_students,midrange
6423676,warm,71,11,36,158191,family_group,midrange
6423756,warm,61,5,29,205676,foodie_hunters,midrange
6425359,warm,56,8,63,999059,foodie_hunters,midrange
6428655,warm,2,3,1,1106948,night_owl_gamers,midrange
6435923,warm,27,9,79,1310367,budget_life,luxury
6439849,warm,97,7,45,781330,foodie_hunters,luxury
6442736,warm,85,7,88,1393939,foodie_hunters,midrange
6455040,warm,72,4,74,1016642,office_white_collar,midrange
6462909,warm,27,3,101,1268673,budget_life,midrange
6469220,warm,65,7,47,1028832,office_white_collar,luxury
6472579,warm,71,11,59,1616824,office_white_collar,midrange
6487875,warm,34,7,21,1567845,budget_life,budget
6495036,warm,35,4,80,1021593,foodie_hunters,budget
6495185,warm,81,13,66,1488939,fitness_group,budget
6497299,warm,25,5,23,746280,office_white_collar,budget
6506184,warm,57,12,83,1210552,budget_life,midrange
6507077,warm,41,12,11,976446,fitness_group,budget
6510789,warm,45,6,44,72621,office_white_collar,midrange
6513055,warm,83,6,34,1694293,fitness_group,midrange
6532672,warm,39,11,33,1600319,foodie_hunters,midrange
6535258,warm,65,14,14,176353,family_group,midrange
6542845,warm,92,8,57,1324429,family_group,midrange
6546868,warm,91,11,14,535543,budget_life,budget
6552835,warm,63,9,81,943993,office_white_collar,midrange
6554683,warm,50,7,48,515308,fitness_group,midrange
6558480,warm,36,5,98,178602,fitness_group,luxury
6561875,warm,97,7,96,1223367,night_owl_gamers,luxury
6564115,warm,42,14,99,455517,office_white_collar,budget
6565080,warm,24,3,18,595742,fitness_group,luxury
6567886,warm,25,11,29,18135,office_white_collar,budget
6572458,warm,66,5,77,1456688,fitness_group,midrange
6579463,warm,22,5,57,1393939,campus_students,luxury
6580139,warm,3,3,85,982907,night_owl_gamers,luxury
6585402,warm,83,8,80,1375362,budget_life,luxury
6588467,warm,90,5,94,268786,office_white_collar,midrange
6590285,warm,75,41,74,1115594,budget_life,midrange
6600175,warm,52,20,8,555824,foodie_hunters,midrange
6600183,warm,26,12,66,262802,office_white_collar,midrange
6605459,warm,68,12,1,1251277,fitness_group,midrange
6608705,warm,87,11,70,842927,campus_students,budget
6623375,warm,57,6,96,1054687,night_owl_gamers,midrange
6623996,warm,98,10,14,1016642,office_white_collar,midrange
6632228,warm,77,5,81,597145,budget_life,midrange
6632360,warm,75,8,93,148652,campus_students,midrange
6643317,warm,64,9,56,1463331,budget_life,midrange
6650722,warm,23,4,37,222763,fitness_group,midrange
6653758,warm,18,7,76,415612,family_group,midrange
6657285,warm,45,9,61,1298419,foodie_hunters,midrange
6658598,warm,62,11,48,206424,fitness_group,budget
6661397,warm,83,7,62,1608201,budget_life,midrange
6662904,warm,74,12,87,1543351,fitness_group,midrange
6674569,warm,26,9,31,1381487,budget_life,midrange
6681369,warm,81,7,56,1021593,fitness_group,midrange
6688970,warm,80,16,41,659778,family_group,midrange
6689518,warm,5,8,19,1297753,foodie_hunters,midrange
6694451,warm,83,13,56,100566,night_owl_gamers,luxury
6694554,warm,66,10,37,248628,fitness_group,midrange
6697035,warm,82,5,94,1347404,campus_students,midrange
6697091,warm,82,10,63,1022188,office_white_collar,midrange
6699167,warm,97,12,75,899036,office_white_collar,midrange
6712093,warm,9,4,38,321541,budget_life,midrange
6712687,warm,87,10,69,1216885,fitness_group,midrange
6718532,warm,56,7,84,397692,campus_students,midrange
6723668,warm,52,6,80,842390,campus_students,midrange
6734031,warm,33,7,38,145983,foodie_hunters,luxury
6735417,warm,60,8,87,429936,family_group,midrange
6741132,warm,64,9,79,578405,office_white_collar,midrange
6750147,warm,53,10,83,408439,night_owl_gamers,midrange
6752008,warm,72,9,60,625554,office_white_collar,midrange
6757335,warm,95,5,76,1095182,budget_life,midrange
6757639,warm,49,4,99,383,fitness_group,midrange
6761926,warm,43,11,83,918715,family_group,midrange
6766186,warm,73,11,82,900638,night_owl_gamers,luxury
6766348,warm,94,7,92,303917,night_owl_gamers,midrange
6766893,warm,65,15,72,1158302,fitness_group,midrange
6767432,warm,91,11,85,1246584,campus_students,midrange
6770128,warm,73,12,12,571603,fitness_group,budget
6773466,warm,53,6,69,1050847,night_owl_gamers,midrange
6775205,warm,45,5,90,1531914,foodie_hunters,budget
6780269,warm,74,7,89,1498144,foodie_hunters,midrange
6782435,warm,48,9,58,1440382,night_owl_gamers,luxury
6787314,warm,59,4,67,881763,budget_life,midrange
6790157,warm,39,8,82,730888,office_white_collar,midrange
6790526,warm,26,10,23,444406,office_white_collar,midrange
6794188,warm,34,6,97,76842,office_white_collar,midrange
6796067,warm,100,7,52,1344782,fitness_group,luxury
6796999,warm,87,4,89,662747,foodie_hunters,luxury
6813616,warm,65,9,101,503677,foodie_hunters,luxury
6823315,warm,99,5,80,964796,night_owl_gamers,midrange
6833866,warm,96,12,34,345649,budget_life,midrange
6835066,warm,65,6,53,371697,night_owl_gamers,budget
6837160,warm,77,8,95,413848,foodie_hunters,midrange
6840484,warm,80,6,89,626842,foodie_hunters,midrange
6841936,warm,36,7,31,1030973,fitness_group,midrange
6843161,warm,90,9,60,1498144,night_owl_gamers,luxury
6843260,warm,55,16,65,191738,family_group,luxury
6848582,warm,69,5,76,243154,budget_life,midrange
6848671,warm,80,13,46,205867,fitness_group,midrange
6849449,warm,99,14,31,429936,office_white_collar,budget
6855728,warm,93,8,86,1095558,office_white_collar,midrange
6856868,warm,88,12,73,639274,family_group,midrange
6857844,warm,73,31,10,1281975,family_group,midrange
6862067,warm,15,9,82,1447087,foodie_hunters,midrange
6862982,warm,71,6,80,1697100,night_owl_gamers,midrange
6864093,warm,51,16,71,870510,night_owl_gamers,midrange
6865179,warm,96,10,96,181283,fitness_group,midrange
6865954,warm,71,4,66,184692,budget_life,midrange
6873161,warm,93,7,78,941472,fitness_group,luxury
6878193,warm,63,10,86,282387,budget_life,midrange
6878677,warm,67,10,50,31485,office_white_collar,midrange
6879614,warm,42,10,96,1250423,office_white_collar,luxury
6881191,warm,65,10,86,157220,office_white_collar,midrange
6896704,warm,45,8,29,505151,campus_students,midrange
6901968,warm,33,7,88,775946,budget_life,luxury
6906699,warm,85,32,66,144659,budget_life,midrange
6908553,warm,6,16,18,1617121,office_white_collar,midrange
6908861,warm,68,16,53,1258424,fitness_group,midrange
6910570,warm,72,12,36,675522,night_owl_gamers,midrange
6914998,warm,87,9,87,1397121,foodie_hunters,midrange
6955353,warm,79,5,94,1022188,night_owl_gamers,midrange
6966793,warm,52,5,9,863681,fitness_group,midrange
6968927,warm,4,14,12,1240805,campus_students,budget
6972213,warm,30,11,6,1245085,office_white_collar,luxury
6972416,warm,87,11,79,191322,office_white_collar,midrange
6981919,warm,20,3,85,561170,family_group,midrange
6981990,warm,94,13,33,966194,budget_life,midrange
6986486,warm,50,7,39,593907,family_group,midrange
6987021,warm,55,11,18,270108,foodie_hunters,budget
6987666,warm,53,9,93,838490,fitness_group,midrange
6988010,warm,20,11,13,1220911,campus_students,midrange
7003606,warm,91,12,95,1038617,campus_students,luxury
7005690,warm,98,8,57,767879,night_owl_gamers,midrange
7016339,warm,86,8,82,1574356,campus_students,midrange
7023834,warm,77,12,37,338470,foodie_hunters,midrange
7025205,warm,92,19,64,1219603,office_white_collar,luxury
7027037,warm,89,7,31,814722,office_white_collar,midrange
7038226,warm,18,7,92,1289028,family_group,midrange
7041168,warm,93,18,59,781230,family_group,midrange
7066915,warm,80,6,69,719384,night_owl_gamers,midrange
7072662,warm,77,7,91,1063453,foodie_hunters,midrange
7072970,warm,58,6,20,1016642,family_group,budget
7073759,warm,94,19,23,1397397,family_group,luxury
7074762,warm,32,6,80,863292,night_owl_gamers,midrange
7077368,warm,69,11,57,452021,office_white_collar,midrange
7077478,warm,76,10,84,1244079,foodie_hunters,budget
7082304,warm,8,7,74,532561,foodie_hunters,midrange
7084555,warm,76,6,56,1573887,budget_life,midrange
7084741,warm,29,4,70,674154,fitness_group,luxury
7099005,warm,88,17,93,1016642,foodie_hunters,midrange
7101575,warm,98,9,78,1289245,night_owl_gamers,midrange
7101791,warm,71,9,83,1494672,foodie_hunters,luxury
7103793,warm,98,14,69,577767,office_white_collar,luxury
7104372,warm,79,6,71,1456125,campus_students,midrange
7106395,warm,77,8,71,941624,office_white_collar,luxury
7107168,warm,69,6,97,1093119,fitness_group,midrange
7107603,warm,39,6,56,955936,budget_life,midrange
7112223,warm,25,5,92,1119266,family_group,midrange
7114383,warm,45,8,58,815032,office_white_collar,midrange
7117585,warm,65,10,47,744322,campus_students,midrange
7122050,warm,65,9,27,295161,night_owl_gamers,midrange
7133241,warm,27,5,92,207782,foodie_hunters,midrange
7137352,warm,90,7,34,1360096,campus_students,budget
7139584,warm,37,8,65,709313,campus_students,budget
7140004,warm,99,7,89,803469,campus_students,luxury
7143304,warm,92,11,73,861894,foodie_hunters,midrange
7154575,warm,60,5,29,1505668,foodie_hunters,midrange
7156519,warm,40,12,23,1642844,budget_life,midrange
7162322,warm,20,21,26,1226652,family_group,budget
7166761,warm,93,7,21,239974,night_owl_gamers,midrange
7167796,warm,74,8,6,1285578,family_group,midrange
7167955,warm,44,6,95,1113935,night_owl_gamers,midrange
7173391,warm,41,5,50,707441,budget_life,midrange
7173621,warm,95,11,88,282387,budget_life,luxury
7179580,warm,55,8,67,955936,foodie_hunters,budget
7185270,warm,66,8,52,1284711,campus_students,luxury
7187729,warm,36,8,13,1268645,campus_students,budget
7189400,warm,63,19,42,326933,fitness_group,midrange
7204098,warm,7,19,74,807440,foodie_hunters,budget
7204581,warm,39,10,76,266096,family_group,luxury
7204740,warm,101,9,96,1614273,foodie_hunters,midrange
7205863,warm,66,6,54,781230,night_owl_gamers,midrange
7221025,warm,79,5,34,71373,office_white_collar,budget
7222197,warm,90,5,86,1525370,foodie_hunters,luxury
7224712,warm,97,9,98,1708115,family_group,midrange
7226862,warm,60,3,91,976446,night_owl_gamers,midrange
7229917,warm,95,11,19,976446,campus_students,budget
7230170,warm,52,7,44,674988,family_group,midrange
7231752,warm,93,23,54,734999,campus_students,midrange
7237796,warm,43,12,87,652835,fitness_group,midrange
7255591,warm,49,8,29,842390,budget_life,midrange
7260712,warm,27,7,61,1393939,budget_life,midrange
7262567,warm,84,4,100,122134,family_group,luxury
7265686,warm,83,7,23,206424,night_owl_gamers,budget
7267496,warm,32,9,98,1035166,budget_life,midrange
7270330,warm,74,5,52,51404,campus_students,midrange
7270945,warm,62,6,67,1456382,foodie_hunters,luxury
7274795,warm,81,8,47,814722,night_owl_gamers,midrange
7277559,warm,91,7,33,1022188,family_group,midrange
7279035,warm,60,13,39,1642844,office_white_collar,luxury
7286849,warm,95,8,52,1375362,fitness_group,midrange
7287891,warm,65,21,18,842390,night_owl_gamers,midrange
7292207,warm,92,13,87,1517507,campus_students,midrange
7293086,warm,23,6,8,232688,fitness_group,budget
7305606,warm,69,6,18,89280,family_group,budget
7314310,warm,47,10,39,494181,office_white_collar,midrange
7318086,warm,72,6,80,1302466,campus_students,midrange
7318571,warm,17,4,29,927385,budget_life,budget
7319622,warm,19,12,64,580256,night_owl_gamers,midrange
7320144,warm,84,7,67,248497,campus_students,luxury
7321784,warm,100,20,6,1707781,budget_life,budget
7329368,warm,50,8,62,775946,family_group,midrange
7330288,warm,50,9,88,968336,budget_life,midrange
7332812,warm,39,10,51,1642844,night_owl_gamers,midrange
7335201,warm,80,8,50,12276,fitness_group,midrange
7335988,warm,37,5,11,1393939,budget_life,luxury
7339268,warm,53,13,13,277396,night_owl_gamers,luxury
7343480,warm,88,7,72,1708115,night_owl_gamers,midrange
7344399,warm,59,16,76,888885,campus_students,midrange
7347682,warm,49,6,67,904143,budget_life,midrange
7353270,warm,68,10,15,976446,family_group,luxury
7353993,warm,95,15,69,894658,foodie_hunters,midrange
7354192,warm,49,4,15,1231901,family_group,budget
7368334,warm,84,10,53,1282497,foodie_hunters,luxury
7369674,warm,93,8,42,1702341,office_white_collar,midrange
7374263,warm,43,7,76,939757,office_white_collar,luxury
7377394,warm,98,7,59,429936,foodie_hunters,luxury
7378007,warm,88,8,30,998241,foodie_hunters,midrange
7379382,warm,99,12,65,1449074,budget_life,midrange
7386879,warm,90,5,86,937042,office_white_collar,midrange
7389614,warm,72,10,20,1488452,family_group,midrange
7390798,warm,54,15,94,188793,budget_life,luxury
7391374,warm,42,6,67,333669,fitness_group,midrange
7391584,warm,90,6,91,320333,family_group,midrange
7392387,warm,27,4,83,1501872,fitness_group,midrange
7397464,warm,84,7,89,1045999,campus_students,midrange
7400126,warm,28,33,98,337267,budget_life,luxury
7401589,warm,54,6,39,806119,office_white_collar,midrange
7404196,warm,65,7,62,171136,campus_students,midrange
7407773,warm,81,42,67,867349,campus_students,midrange
7408413,warm,28,3,66,136880,campus_students,midrange
7412284,warm,64,14,69,1079465,night_owl_gamers,midrange
7412812,warm,100,9,86,62797,foodie_hunters,midrange
7415880,warm,88,9,83,1302538,family_group,midrange
7416077,warm,49,8,40,976446,campus_students,midrange
7419213,warm,67,8,96,1472660,fitness_group,midrange
7422262,warm,57,13,96,536399,campus_students,midrange
7434320,warm,78,7,61,516612,family_group,midrange
7437625,warm,92,6,96,1708115,campus_students,midrange
7441365,warm,58,10,101,1240934,fitness_group,midrange
7444148,warm,86,10,64,1578148,family_group,luxury
7445997,warm,78,4,69,1595223,family_group,midrange
7448174,warm,37,16,36,301262,campus_students,midrange
7449213,warm,88,8,59,156617,office_white_collar,budget
7449863,warm,79,8,93,1031174,night_owl_gamers,midrange
7452249,warm,1,1,60,205987,family_group,budget
7452533,warm,84,7,78,1289279,foodie_hunters,midrange
7457322,warm,96,9,25,1028897,foodie_hunters,budget
7462069,warm,46,6,37,1449074,night_owl_gamers,budget
7471009,warm,74,9,33,1347404,foodie_hunters,midrange
7473880,warm,83,10,85,65971,foodie_hunters,luxury
7479776,warm,84,8,64,1059064,campus_students,midrange
7481141,warm,94,7,98,429936,foodie_hunters,midrange
7482494,warm,94,11,22,573224,night_owl_gamers,budget
7484455,warm,93,12,8,1704254,office_white_collar,luxury
7488598,warm,29,7,96,1602867,foodie_hunters,luxury
7489578,warm,58,15,50,694449,family_group,midrange
7489895,warm,100,10,87,805549,family_group,midrange
7491104,warm,51,12,37,1187214,night_owl_gamers,midrange
7492002,warm,41,6,89,249727,budget_life,midrange
7497665,warm,32,8,100,798505,campus_students,midrange
7502800,warm,99,7,85,716647,fitness_group,luxury
7507828,warm,47,12,99,187091,foodie_hunters,midrange
7510150,warm,66,8,29,72621,campus_students,midrange
7512118,warm,63,10,19,1193414,foodie_hunters,midrange
7533263,warm,65,16,91,1393879,campus_students,midrange
7535226,warm,44,6,44,1305144,family_group,budget
7538117,warm,62,8,47,976446,office_white_collar,midrange
7541581,warm,101,19,80,212451,budget_life,midrange
7542741,warm,74,24,83,1553897,campus_students,midrange
7544843,warm,32,13,3,1245972,foodie_hunters,budget
7545620,warm,81,6,63,1016642,office_white_collar,luxury
7546429,warm,61,12,44,562029,family_group,midrange
7549406,warm,77,21,44,1393939,fitness_group,midrange
7552385,warm,81,10,43,1128793,night_owl_gamers,luxury
7554041,warm,94,9,54,1055589,foodie_hunters,luxury
7557038,warm,27,6,64,1016642,fitness_group,midrange
7574940,warm,95,16,37,528814,office_white_collar,midrange
7576368,warm,82,6,57,1703911,family_group,midrange
7580374,warm,60,6,75,1093835,night_owl_gamers,midrange
7587112,warm,91,11,82,961925,campus_students,midrange
7587323,warm,88,6,54,429936,family_group,luxury
7603315,warm,87,25,82,1193414,fitness_group,midrange
7603875,warm,95,5,78,688914,budget_life,midrange
7606869,warm,6,7,82,1574356,family_group,budget
7609174,warm,16,20,77,280026,foodie_hunters,midrange
7611629,warm,84,6,101,976446,family_group,luxury
7614965,warm,1,1,93,1248675,budget_life,budget
7615100,warm,30,19,68,697646,fitness_group,midrange
7617351,warm,65,10,46,203745,budget_life,luxury
7621944,warm,79,7,93,556830,budget_life,luxury
7623132,warm,64,10,57,806884,foodie_hunters,midrange
7633287,warm,26,12,9,571603,night_owl_gamers,midrange
7634381,warm,8,8,2,1660381,foodie_hunters,midrange
7637288,warm,12,4,25,1708115,night_owl_gamers,midrange
7641892,warm,87,9,70,154692,family_group,budget
7645292,warm,70,7,20,570019,campus_students,midrange
7664358,warm,75,9,67,536711,family_group,midrange
7665794,warm,94,6,26,89278,office_white_collar,midrange
7665866,warm,30,4,68,1491554,budget_life,luxury
7667125,warm,61,7,53,222229,night_owl_gamers,midrange
7669871,warm,63,5,97,1590071,family_group,midrange
7669972,warm,64,7,92,781230,family_group,midrange
7672147,warm,13,16,65,1393939,family_group,midrange
7674895,warm,14,6,7,323782,fitness_group,budget
7679745,warm,58,4,82,1176857,office_white_collar,luxury
7687127,warm,17,13,69,1052943,family_group,luxury
7696802,warm,82,5,52,595535,night_owl_gamers,midrange
7698662,warm,68,9,20,1604884,office_white_collar,midrange
7704608,warm,50,8,9,1110721,office_white_collar,midrange
7707332,warm,71,14,42,429936,family_group,midrange
7715202,warm,68,13,16,239602,budget_life,budget
7717311,warm,90,14,66,1449074,foodie_hunters,budget
7726260,warm,22,7,9,1137739,family_group,midrange
7728254,warm,92,4,86,1708115,fitness_group,midrange
7728651,warm,30,6,54,941786,budget_life,midrange
7733184,warm,26,6,1,206424,foodie_hunters,budget
7736915,warm,7,5,101,937838,office_white_collar,midrange
7753930,warm,64,14,74,968115,foodie_hunters,midrange
7756631,warm,39,7,27,1484536,office_white_collar,midrange
7765745,warm,85,8,76,863292,family_group,midrange
7767747,warm,73,6,83,1242046,night_owl_gamers,midrange
7770402,warm,22,22,11,222481,foodie_hunters,budget
7773306,warm,83,6,99,601462,office_white_collar,midrange
7775678,warm,78,12,86,1028918,fitness_group,midrange
7777062,warm,64,7,24,661477,night_owl_gamers,midrange
7781673,warm,75,9,7,1393939,campus_students,midrange
7786852,warm,99,16,42,1595191,foodie_hunters,midrange
7786987,warm,50,6,68,1268144,campus_students,budget
7800611,warm,60,10,75,756892,campus_students,luxury
7805717,warm,69,6,68,494411,family_group,luxury
7807565,warm,45,8,63,1257432,budget_life,midrange
7814478,warm,85,6,90,191322,family_group,midrange
7814684,warm,71,9,32,571603,family_group,midrange
7822754,warm,13,11,18,350906,fitness_group,budget
7823907,warm,57,5,29,1642844,office_white_collar,budget
7843553,warm,42,20,88,1502206,night_owl_gamers,midrange
7845130,warm,67,5,42,1347598,night_owl_gamers,budget
7871516,warm,75,13,48,339208,budget_life,midrange
7873822,warm,3,2,7,1708115,campus_students,midrange
7873962,warm,79,9,97,206424,family_group,midrange
7879530,warm,41,5,45,493274,budget_life,midrange
7886403,warm,44,8,71,216775,fitness_group,luxury
7890391,warm,83,9,69,532130,family_group,midrange
7898482,warm,100,20,42,149296,campus_students,midrange
7902737,warm,82,6,74,362594,night_owl_gamers,midrange
7904687,warm,92,9,54,1170676,family_group,luxury
7908153,warm,93,16,48,552562,foodie_hunters,midrange
7927058,warm,99,14,60,1314885,fitness_group,budget
7934089,warm,89,9,92,781230,fitness_group,luxury
7938778,warm,85,8,81,206424,office_white_collar,luxury
7940993,warm,59,23,18,1708115,budget_life,luxury
7945394,warm,16,2,62,1178120,night_owl_gamers,midrange
7957950,warm,100,7,12,1192266,budget_life,midrange
7964314,warm,71,7,32,1240284,campus_students,midrange
7967674,warm,42,14,5,979817,family_group,midrange
7972592,warm,13,11,26,528814,office_white_collar,budget
7981772,warm,75,8,38,1491554,fitness_group,midrange
7993147,warm,24,6,2,1059064,fitness_group,midrange
7998726,warm,29,13,10,307623,family_group,midrange
8004567,warm,17,9,12,1123048,foodie_hunters,midrange
8013008,warm,63,12,37,894658,night_owl_gamers,budget
8013355,warm,74,15,31,1063453,office_white_collar,budget
8019673,warm,74,10,29,1399813,fitness_group,midrange
8032127,warm,25,9,25,1030954,family_group,midrange
