user_id,tag_type,tag_name,preference_weight
8681013,price,midrange,0.75
8681013,taste,mild,0.65
8681013,taste,crispy,0.55
8681013,scene,group_order,0.45
8681427,taste,umami,0.85
8681427,taste,sweet,0.75
8681427,scene,lunch,0.65
8681427,scene,afternoon_tea,0.55
8681427,price,midrange,0.45
8687080,price,budget,0.85
8687080,scene,lunch,0.75
8687080,taste,savory,0.65
8699770,taste,sweet,0.85
8699770,price,midrange,0.75
8699770,taste,mild,0.65
8699770,scene,lunch,0.55
8699770,taste,crispy,0.45
8701929,scene,afternoon_tea,0.85
8701929,scene,lunch,0.75
8701929,price,midrange,0.65
8701929,scene,dinner,0.55
8701929,price,luxury,0.45
8703315,scene,late_night,0.85
8703315,taste,sweet,0.75
8703315,price,midrange,0.65
8703315,scene,lunch,0.55
8703315,taste,mild,0.45
8707415,taste,crispy,0.85
8707415,taste,savory,0.75
8707415,scene,lunch,0.65
8707415,price,midrange,0.55
8707415,scene,late_night,0.45
8711320,scene,group_order,0.85
8711320,price,midrange,0.75
8711320,taste,sweet,0.65
8711320,taste,savory,0.55
8711320,scene,solo_meal,0.45
8725925,price,budget,0.85
8725925,scene,lunch,0.75
8725925,taste,savory,0.65
8731927,scene,dinner,0.85
8731927,price,midrange,0.75
8731927,taste,umami,0.65
8731927,taste,fresh,0.55
8731927,taste,crispy,0.45
8733110,price,midrange,0.85
8733110,taste,spicy,0.75
8733110,scene,dinner,0.65
8733110,taste,rich,0.55
8733110,scene,group_order,0.45
8734250,taste,fresh,0.85
8734250,taste,crispy,0.75
8734250,scene,afternoon_tea,0.65
8734250,scene,dinner,0.55
8734250,price,midrange,0.45
8740454,price,midrange,0.85
8740454,taste,mild,0.75
8740454,taste,crispy,0.65
8740454,scene,afternoon_tea,0.55
8740454,taste,rich,0.45
8749659,taste,rich,0.85
8749659,taste,savory,0.75
8749659,scene,lunch,0.65
8749659,scene,solo_meal,0.55
8749659,price,budget,0.45
8751096,price,midrange,0.85
8751096,taste,spicy,0.75
8751096,scene,lunch,0.65
8751096,taste,mild,0.55
8751096,scene,solo_meal,0.45
8753018,price,budget,0.85
8753018,scene,lunch,0.75
8753018,taste,savory,0.65
8753066,taste,fresh,0.85
8753066,scene,afternoon_tea,0.75
8753066,taste,mild,0.65
8753066,scene,group_order,0.55
8753066,price,luxury,0.45
8754109,price,budget,0.85
8754109,scene,lunch,0.75
8754109,taste,savory,0.65
8754371,taste,savory,0.85
8754371,price,midrange,0.75
8754371,taste,fresh,0.65
8754371,scene,group_order,0.55
8754371,scene,late_night,0.45
8759003,price,budget,0.85
8759003,scene,lunch,0.75
8759003,taste,savory,0.65
8762839,taste,rich,0.85
8762839,price,midrange,0.75
8762839,scene,late_night,0.65
8762839,taste,umami,0.55
8762839,taste,mild,0.45
8775366,taste,savory,0.85
8775366,taste,spicy,0.75
8775366,scene,solo_meal,0.65
8775366,scene,late_night,0.55
8775366,price,midrange,0.45
8778806,scene,solo_meal,0.85
8778806,price,midrange,0.75
8778806,taste,umami,0.65
8778806,taste,spicy,0.55
8778806,taste,rich,0.45
8788041,taste,mild,0.85
8788041,taste,rich,0.75
8788041,scene,solo_meal,0.65
8788041,scene,dinner,0.55
8788041,price,midrange,0.45
8790497,scene,solo_meal,0.85
8790497,taste,sweet,0.75
8790497,taste,mild,0.65
8790497,price,luxury,0.55
8790497,scene,dinner,0.45
8791015,taste,umami,0.85
8791015,taste,rich,0.75
8791015,scene,lunch,0.65
8791015,scene,group_order,0.55
8791015,price,midrange,0.45
8793303,taste,savory,0.85
8793303,price,luxury,0.75
8793303,scene,group_order,0.65
8793303,taste,rich,0.55
8793303,scene,lunch,0.45
8793780,price,budget,0.85
8793780,scene,lunch,0.75
8793780,taste,savory,0.65
8794006,taste,crispy,0.85
8794006,scene,late_night,0.75
8794006,taste,mild,0.65
8794006,scene,group_order,0.55
8794006,price,luxury,0.45
8797782,price,budget,0.85
8797782,scene,lunch,0.75
8797782,taste,savory,0.65
8803736,price,budget,0.85
8803736,scene,lunch,0.75
8803736,taste,savory,0.65
8810191,price,midrange,0.85
8810191,taste,fresh,0.75
8810191,scene,dinner,0.65
8810191,taste,crispy,0.55
8810191,scene,late_night,0.45
8819454,taste,spicy,0.85
8819454,scene,afternoon_tea,0.75
8819454,price,luxury,0.65
8819454,taste,savory,0.55
8819454,scene,dinner,0.45
8819993,scene,dinner,0.85
8819993,price,midrange,0.75
8819993,taste,crispy,0.65
8819993,taste,rich,0.55
8819993,scene,afternoon_tea,0.45
8827739,price,budget,0.85
8827739,scene,lunch,0.75
8827739,taste,savory,0.65
8829014,taste,mild,0.85
8829014,scene,late_night,0.75
8829014,price,midrange,0.65
8829014,taste,rich,0.55
8829014,scene,group_order,0.45
8829208,scene,lunch,0.85
8829208,taste,rich,0.75
8829208,scene,afternoon_tea,0.65
8829208,price,midrange,0.55
8829208,taste,umami,0.45
8836134,price,luxury,0.85
8836134,taste,crispy,0.75
8836134,scene,lunch,0.65
8836134,taste,mild,0.55
8836134,scene,solo_meal,0.45
8844561,taste,mild,0.85
8844561,price,luxury,0.75
8844561,taste,savory,0.65
8844561,scene,solo_meal,0.55
8844561,taste,sweet,0.45
8844846,taste,mild,0.85
8844846,price,midrange,0.75
8844846,taste,crispy,0.65
8844846,scene,dinner,0.55
8844846,scene,lunch,0.45
8846869,taste,crispy,0.85
8846869,scene,solo_meal,0.75
8846869,price,midrange,0.65
8846869,taste,mild,0.55
8846869,scene,lunch,0.45
8848853,taste,umami,0.85
8848853,taste,crispy,0.75
8848853,scene,dinner,0.65
8848853,price,midrange,0.55
8848853,scene,afternoon_tea,0.45
8857133,price,midrange,0.85
8857133,taste,spicy,0.75
8857133,taste,savory,0.65
8857133,scene,solo_meal,0.55
8857133,scene,afternoon_tea,0.45
8863956,taste,mild,0.85
8863956,price,midrange,0.75
8863956,scene,solo_meal,0.65
8863956,scene,afternoon_tea,0.55
8863956,scene,group_order,0.45
8864515,price,midrange,0.85
8864515,scene,group_order,0.75
8864515,scene,dinner,0.65
8864515,taste,umami,0.55
8864515,taste,spicy,0.45
8880539,scene,afternoon_tea,0.85
8880539,price,midrange,0.75
8880539,scene,dinner,0.65
8880539,taste,crispy,0.55
8880539,scene,group_order,0.45
8907297,price,midrange,0.85
8907297,scene,dinner,0.75
8907297,scene,group_order,0.65
8907297,taste,fresh,0.55
8907297,taste,spicy,0.45
8912428,price,midrange,0.85
8912428,taste,mild,0.75
8912428,scene,lunch,0.65
8912428,price,luxury,0.55
8912428,taste,fresh,0.45
8918559,taste,savory,0.85
8918559,taste,rich,0.75
8918559,scene,afternoon_tea,0.65
8918559,scene,dinner,0.55
8918559,price,midrange,0.45
8921890,taste,mild,0.85
8921890,price,midrange,0.75
8921890,taste,rich,0.65
8921890,scene,lunch,0.55
8921890,taste,fresh,0.45
8929067,taste,crispy,0.85
8929067,taste,sweet,0.75
8929067,scene,afternoon_tea,0.65
8929067,price,luxury,0.55
8929067,scene,late_night,0.45
8931139,taste,savory,0.85
8931139,scene,lunch,0.75
8931139,price,midrange,0.65
8931139,taste,umami,0.55
8931139,scene,solo_meal,0.45
8934383,taste,umami,0.85
8934383,taste,fresh,0.75
8934383,scene,solo_meal,0.65
8934383,scene,group_order,0.55
8934383,price,midrange,0.45
8941350,price,midrange,0.85
8941350,taste,crispy,0.75
8941350,scene,afternoon_tea,0.65
8941350,taste,fresh,0.55
8941350,scene,lunch,0.45
8943253,taste,savory,0.85
8943253,scene,solo_meal,0.75
8943253,price,midrange,0.65
8943253,taste,mild,0.55
8943253,scene,afternoon_tea,0.45
8948261,price,budget,0.85
8948261,scene,lunch,0.75
8948261,taste,savory,0.65
8957883,price,budget,0.85
8957883,scene,lunch,0.75
8957883,taste,savory,0.65
8958021,price,midrange,0.85
8958021,scene,group_order,0.75
8958021,taste,sweet,0.65
8958021,scene,lunch,0.55
8958021,scene,late_night,0.45
8958606,price,budget,0.85
8958606,scene,lunch,0.75
8958606,taste,savory,0.65
8958643,scene,group_order,0.85
8958643,taste,mild,0.75
8958643,taste,sweet,0.65
8958643,price,midrange,0.55
8958643,taste,crispy,0.45
8959599,price,midrange,0.85
8959599,scene,group_order,0.75
8959599,taste,spicy,0.65
8959599,scene,late_night,0.55
8959599,taste,crispy,0.45
8960507,price,midrange,0.85
8960507,taste,savory,0.75
8960507,scene,afternoon_tea,0.65
8960507,scene,late_night,0.55
8960507,taste,umami,0.45
8963529,taste,rich,0.85
8963529,taste,spicy,0.75
8963529,scene,group_order,0.65
8963529,scene,lunch,0.55
8963529,price,luxury,0.45
8963596,price,budget,0.85
8963596,scene,lunch,0.75
8963596,taste,savory,0.65
8973407,price,budget,0.85
8973407,scene,lunch,0.75
8973407,taste,savory,0.65
8974396,price,luxury,0.85
8974396,scene,solo_meal,0.75
8974396,scene,late_night,0.65
8974396,taste,mild,0.55
8974396,taste,rich,0.45
8977747,taste,spicy,0.85
8977747,taste,rich,0.75
8977747,scene,solo_meal,0.65
8977747,scene,afternoon_tea,0.55
8977747,price,midrange,0.45
8978527,price,budget,0.85
8978527,scene,lunch,0.75
8978527,taste,savory,0.65
8982122,price,budget,0.85
8982122,scene,lunch,0.75
8982122,taste,savory,0.65
8983065,scene,late_night,0.85
8983065,scene,afternoon_tea,0.75
8983065,taste,fresh,0.65
8983065,taste,rich,0.55
8983065,price,midrange,0.45
8985909,price,budget,0.85
8985909,scene,lunch,0.75
8985909,taste,savory,0.65
8990130,taste,crispy,0.85
8990130,price,midrange,0.75
8990130,taste,mild,0.65
8990130,scene,group_order,0.55
8990130,taste,rich,0.45
8997439,price,midrange,0.85
8997439,taste,spicy,0.75
8997439,scene,dinner,0.65
8997439,scene,afternoon_tea,0.55
8997439,taste,crispy,0.45
9005017,price,midrange,0.85
9005017,taste,savory,0.75
9005017,scene,late_night,0.65
9005017,scene,solo_meal,0.55
9005017,taste,mild,0.45
9010177,price,luxury,0.85
9010177,taste,umami,0.75
9010177,scene,group_order,0.65
9010177,taste,rich,0.55
9010177,scene,dinner,0.45
9010639,taste,mild,0.85
9010639,scene,late_night,0.75
9010639,scene,lunch,0.65
9010639,price,midrange,0.55
9016147,taste,rich,0.85
9016147,price,midrange,0.75
9016147,scene,dinner,0.65
9016147,scene,solo_meal,0.55
9016147,taste,crispy,0.45
9043446,taste,rich,0.85
9043446,scene,dinner,0.75
9043446,scene,solo_meal,0.65
9043446,price,midrange,0.55
9043446,price,luxury,0.45
9045636,scene,lunch,0.85
9045636,price,midrange,0.75
9045636,taste,crispy,0.65
9045636,taste,rich,0.55
9045636,scene,dinner,0.45
9050707,price,budget,0.85
9050707,scene,lunch,0.75
9050707,taste,savory,0.65
9064906,price,budget,0.85
9064906,scene,lunch,0.75
9064906,taste,savory,0.65
9074751,scene,group_order,0.85
9074751,taste,savory,0.75
9074751,taste,sweet,0.65
9074751,scene,lunch,0.55
9074751,price,luxury,0.45
9076132,price,midrange,0.85
9076132,taste,umami,0.75
9076132,taste,crispy,0.65
9076132,scene,group_order,0.55
9076132,taste,spicy,0.45
9084432,price,luxury,0.85
9084432,scene,lunch,0.75
9084432,scene,solo_meal,0.65
9084432,scene,dinner,0.55
9084432,price,midrange,0.45
9084443,price,budget,0.85
9084443,scene,lunch,0.75
9084443,taste,savory,0.65
9087857,taste,spicy,0.85
9087857,taste,crispy,0.75
9087857,scene,late_night,0.65
9087857,scene,group_order,0.55
9087857,price,midrange,0.45
9089948,price,budget,0.85
9089948,scene,lunch,0.75
9089948,taste,savory,0.65
9096730,taste,fresh,0.85
9096730,taste,savory,0.75
9096730,scene,lunch,0.65
9096730,price,midrange,0.55
9096730,scene,late_night,0.45
9106874,scene,lunch,0.85
9106874,scene,late_night,0.75
9106874,taste,crispy,0.65
9106874,taste,umami,0.55
9106874,price,midrange,0.45
9107362,price,midrange,0.85
9107362,scene,group_order,0.75
9107362,scene,dinner,0.65
9107362,scene,lunch,0.55
9107362,taste,rich,0.45
9107388,scene,late_night,0.85
9107388,scene,lunch,0.75
9107388,taste,savory,0.65
9107388,taste,sweet,0.55
9107388,taste,mild,0.45
9112744,scene,dinner,0.85
9112744,taste,sweet,0.75
9112744,taste,fresh,0.65
9112744,scene,group_order,0.55
9112744,price,budget,0.45
9117500,scene,solo_meal,0.85
9117500,price,midrange,0.75
9117500,taste,umami,0.65
9117500,scene,dinner,0.55
9117500,taste,savory,0.45
9120707,price,midrange,0.85
9120707,taste,rich,0.75
9120707,scene,dinner,0.65
9120707,scene,lunch,0.55
9120707,taste,spicy,0.45
9122042,price,midrange,0.85
9122042,scene,group_order,0.75
9122042,taste,crispy,0.65
9122042,scene,late_night,0.55
9122042,scene,afternoon_tea,0.45
9123592,price,midrange,0.85
9123592,taste,savory,0.75
9123592,taste,spicy,0.65
9123592,scene,late_night,0.55
9123592,scene,afternoon_tea,0.45
9126615,price,budget,0.85
9126615,scene,lunch,0.75
9126615,taste,savory,0.65
9131124,price,luxury,0.85
9131124,taste,savory,0.75
9131124,scene,dinner,0.65
9131124,scene,late_night,0.55
9131124,scene,lunch,0.45
9132488,scene,dinner,0.85
9132488,price,midrange,0.75
9132488,taste,savory,0.65
9132488,taste,sweet,0.55
9132488,taste,spicy,0.45
9140071,taste,umami,0.85
9140071,price,midrange,0.75
9140071,scene,group_order,0.65
9140071,scene,solo_meal,0.55
9140071,scene,lunch,0.45
9143284,price,budget,0.85
9143284,scene,lunch,0.75
9143284,taste,savory,0.65
9153094,scene,lunch,0.85
9153094,price,midrange,0.75
9153094,taste,fresh,0.65
9153094,scene,dinner,0.55
9153094,scene,solo_meal,0.45
9170553,price,midrange,0.85
9170553,taste,crispy,0.75
9170553,scene,lunch,0.65
9170553,scene,dinner,0.55
9170553,taste,savory,0.45
9174116,taste,fresh,0.85
9174116,scene,lunch,0.75
9174116,scene,group_order,0.65
9174116,price,luxury,0.55
9174116,taste,sweet,0.45
9175288,taste,spicy,0.85
9175288,scene,dinner,0.75
9175288,taste,rich,0.65
9175288,price,midrange,0.55
9175288,taste,sweet,0.45
9175630,price,budget,0.85
9175630,scene,lunch,0.75
9175630,taste,savory,0.65
9175684,scene,late_night,0.85
9175684,price,midrange,0.75
9175684,taste,fresh,0.65
9175684,taste,savory,0.55
9175684,scene,afternoon_tea,0.45
9175764,price,luxury,0.85
9175764,scene,lunch,0.75
9175764,price,midrange,0.65
9175764,taste,spicy,0.55
9175764,scene,afternoon_tea,0.45
9184526,taste,mild,0.85
9184526,taste,fresh,0.75
9184526,scene,lunch,0.65
9184526,scene,group_order,0.55
9184526,price,midrange,0.45
9186274,scene,lunch,0.85
9186274,price,midrange,0.75
9186274,taste,savory,0.65
9186274,taste,spicy,0.55
9186274,scene,afternoon_tea,0.45
9190794,scene,lunch,0.85
9190794,taste,mild,0.75
9190794,scene,dinner,0.65
9190794,price,midrange,0.55
9190794,taste,savory,0.45
9190882,price,budget,0.85
9190882,scene,lunch,0.75
9190882,taste,savory,0.65
9193255,price,midrange,0.85
9193255,taste,fresh,0.75
9193255,scene,group_order,0.65
9193255,taste,umami,0.55
9193255,taste,mild,0.45
9194313,scene,afternoon_tea,0.85
9194313,price,midrange,0.75
9194313,taste,mild,0.65
9194313,taste,savory,0.55
9194313,scene,late_night,0.45
9197103,taste,mild,0.85
9197103,taste,crispy,0.75
9197103,scene,afternoon_tea,0.65
9197103,price,midrange,0.55
9197103,taste,savory,0.45
9199090,taste,savory,0.85
9199090,scene,late_night,0.75
9199090,price,luxury,0.65
9199090,price,midrange,0.55
9199090,scene,dinner,0.45
9202750,taste,sweet,0.85
9202750,taste,spicy,0.75
9202750,scene,dinner,0.65
9202750,scene,late_night,0.55
9202750,price,midrange,0.45
9205864,price,budget,0.85
9205864,scene,lunch,0.75
9205864,taste,savory,0.65
9206690,price,budget,0.85
9206690,scene,lunch,0.75
9206690,taste,savory,0.65
9209055,scene,late_night,0.85
9209055,price,luxury,0.75
9209055,price,midrange,0.65
9209055,taste,crispy,0.55
9209055,taste,savory,0.45
9216521,price,midrange,0.85
9216521,taste,mild,0.75
9216521,scene,late_night,0.65
9216521,taste,fresh,0.55
9216521,scene,dinner,0.45
9239681,scene,late_night,0.85
9239681,price,luxury,0.75
9239681,scene,dinner,0.65
9239681,price,midrange,0.55
9239681,taste,fresh,0.45
9244817,price,budget,0.85
9244817,scene,lunch,0.75
9244817,taste,savory,0.65
9253777,scene,afternoon_tea,0.85
9253777,scene,dinner,0.75
9253777,price,luxury,0.65
9253777,taste,crispy,0.55
9253777,taste,fresh,0.45
9258917,price,midrange,0.85
9258917,scene,lunch,0.75
9258917,taste,mild,0.65
9258917,taste,fresh,0.55
9258917,scene,afternoon_tea,0.45
9259833,price,budget,0.85
9259833,scene,lunch,0.75
9259833,taste,savory,0.65
9266764,taste,umami,0.85
9266764,price,midrange,0.75
9266764,taste,crispy,0.65
9266764,scene,afternoon_tea,0.55
9266764,scene,solo_meal,0.45
9268882,price,budget,0.85
9268882,scene,lunch,0.75
9268882,taste,savory,0.65
9269118,price,midrange,0.85
9269118,taste,crispy,0.75
9269118,taste,umami,0.65
9269118,scene,late_night,0.55
9269118,scene,group_order,0.45
9278585,price,budget,0.85
9278585,scene,lunch,0.75
9278585,taste,savory,0.65
9280760,scene,lunch,0.85
9280760,price,midrange,0.75
9280760,taste,umami,0.65
9280760,taste,spicy,0.55
9280760,scene,afternoon_tea,0.45
9287844,price,budget,0.85
9287844,scene,lunch,0.75
9287844,taste,savory,0.65
9292683,taste,crispy,0.85
9292683,taste,savory,0.75
9292683,scene,group_order,0.65
9292683,scene,late_night,0.55
9292683,price,midrange,0.45
9294998,price,budget,0.85
9294998,scene,lunch,0.75
9294998,taste,savory,0.65
9296196,scene,solo_meal,0.85
9296196,taste,spicy,0.75
9296196,scene,lunch,0.65
9296196,taste,crispy,0.55
9296196,taste,mild,0.45
9297696,price,midrange,0.85
9297696,taste,umami,0.75
9297696,scene,late_night,0.65
9297696,taste,rich,0.55
9297696,scene,lunch,0.45
9319462,taste,savory,0.85
9319462,scene,late_night,0.75
9319462,scene,solo_meal,0.65
9319462,price,midrange,0.55
9327990,taste,fresh,0.85
9327990,scene,late_night,0.75
9327990,scene,afternoon_tea,0.65
9327990,scene,group_order,0.55
9327990,price,luxury,0.45
9330285,taste,sweet,0.85
9330285,taste,mild,0.75
9330285,scene,dinner,0.65
9330285,scene,late_night,0.55
9330285,price,luxury,0.45
9333065,price,midrange,0.85
9333065,scene,lunch,0.75
9333065,taste,umami,0.65
9333065,scene,afternoon_tea,0.55
9333065,taste,mild,0.45
9335049,taste,rich,0.85
9335049,taste,crispy,0.75
9335049,scene,group_order,0.65
9335049,scene,afternoon_tea,0.55
9335049,price,midrange,0.45
9340895,price,midrange,0.85
9340895,scene,solo_meal,0.75
9340895,taste,rich,0.65
9340895,scene,group_order,0.55
9340895,taste,mild,0.45
9355865,scene,solo_meal,0.85
9355865,price,midrange,0.75
9355865,taste,crispy,0.65
9355865,scene,group_order,0.55
9355865,taste,savory,0.45
9358292,scene,lunch,0.85
9358292,price,luxury,0.75
9358292,taste,spicy,0.65
9358292,taste,fresh,0.55
9358292,scene,dinner,0.45
9358548,price,midrange,0.85
9358548,scene,solo_meal,0.75
9358548,scene,group_order,0.65
9358548,taste,umami,0.55
9358548,taste,rich,0.45
9370669,taste,spicy,0.85
9370669,taste,mild,0.75
9370669,scene,afternoon_tea,0.65
9370669,scene,lunch,0.55
9370669,price,luxury,0.45
9375456,taste,mild,0.85
9375456,scene,late_night,0.75
9375456,scene,group_order,0.65
9375456,price,midrange,0.55
9375456,taste,crispy,0.45
9376265,price,budget,0.85
9376265,scene,lunch,0.75
9376265,taste,savory,0.65
9377317,price,midrange,0.85
9377317,taste,rich,0.75
9377317,taste,spicy,0.65
9377317,scene,solo_meal,0.55
9377317,taste,sweet,0.45
9379727,taste,mild,0.85
9379727,taste,savory,0.75
9379727,scene,lunch,0.65
9379727,price,midrange,0.55
9379727,taste,spicy,0.45
9379842,taste,rich,0.85
9379842,taste,spicy,0.75
9379842,scene,late_night,0.65
9379842,price,budget,0.55
9380267,price,budget,0.85
9380267,scene,lunch,0.75
9380267,taste,savory,0.65
9395466,price,midrange,0.85
9395466,scene,group_order,0.75
9395466,taste,sweet,0.65
9395466,taste,fresh,0.55
9395466,taste,rich,0.45
9400623,taste,mild,0.85
9400623,price,luxury,0.75
9400623,scene,group_order,0.65
9400623,scene,lunch,0.55
9400623,taste,rich,0.45
9410821,price,budget,0.85
9410821,scene,lunch,0.75
9410821,taste,savory,0.65
9417360,price,budget,0.85
9417360,scene,lunch,0.75
9417360,taste,savory,0.65
9428832,taste,crispy,0.85
9428832,price,midrange,0.75
9428832,taste,fresh,0.65
9428832,taste,sweet,0.55
9428832,scene,late_night,0.45
9431794,price,midrange,0.85
9431794,taste,spicy,0.75
9431794,taste,fresh,0.65
9431794,scene,late_night,0.55
9431794,scene,solo_meal,0.45
9438340,taste,spicy,0.85
9438340,scene,late_night,0.75
9438340,scene,solo_meal,0.65
9438340,price,midrange,0.55
9438340,taste,umami,0.45
9438703,taste,sweet,0.85
9438703,price,midrange,0.75
9438703,taste,umami,0.65
9438703,scene,dinner,0.55
9438703,scene,lunch,0.45
9468844,taste,fresh,0.85
9468844,taste,rich,0.75
9468844,scene,solo_meal,0.65
9468844,scene,afternoon_tea,0.55
9468844,price,midrange,0.45
9471166,taste,rich,0.85
9471166,scene,late_night,0.75
9471166,taste,fresh,0.65
9471166,scene,dinner,0.55
9471166,price,midrange,0.45
9471764,price,luxury,0.85
9471764,scene,lunch,0.75
9471764,taste,mild,0.65
9471764,scene,solo_meal,0.55
9471764,taste,umami,0.45
9472763,price,budget,0.85
9472763,scene,lunch,0.75
9472763,taste,savory,0.65
9476233,price,budget,0.85
9476233,scene,lunch,0.75
9476233,taste,savory,0.65
9480500,scene,afternoon_tea,0.85
9480500,price,luxury,0.75
9480500,taste,crispy,0.65
9480500,taste,fresh,0.55
9480500,scene,dinner,0.45
9487904,taste,mild,0.85
9487904,taste,fresh,0.75
9487904,scene,dinner,0.65
9487904,scene,afternoon_tea,0.55
9487904,price,midrange,0.45
9496253,price,budget,0.85
9496253,scene,lunch,0.75
9496253,taste,savory,0.65
9500080,price,midrange,0.85
9500080,scene,late_night,0.75
9500080,taste,savory,0.65
9500080,scene,lunch,0.55
9500080,scene,dinner,0.45
9505634,taste,savory,0.85
9505634,taste,spicy,0.75
9505634,scene,late_night,0.65
9505634,price,midrange,0.55
9511917,price,budget,0.85
9511917,scene,lunch,0.75
9511917,taste,savory,0.65
9512409,price,midrange,0.85
9512409,taste,spicy,0.75
9512409,scene,dinner,0.65
9512409,scene,lunch,0.55
9512409,taste,savory,0.45
9522375,price,budget,0.85
9522375,scene,lunch,0.75
9522375,taste,savory,0.65
9527143,price,midrange,0.85
9527143,taste,fresh,0.75
9527143,scene,solo_meal,0.65
9527143,taste,rich,0.55
9527143,scene,lunch,0.45
9531369,price,budget,0.85
9531369,scene,lunch,0.75
9531369,taste,savory,0.65
9553731,price,budget,0.85
9553731,scene,lunch,0.75
9553731,taste,savory,0.65
9566105,scene,solo_meal,0.85
9566105,price,midrange,0.75
9566105,taste,crispy,0.65
9566105,taste,mild,0.55
9566105,scene,group_order,0.45
9599735,price,budget,0.85
9599735,scene,lunch,0.75
9599735,taste,savory,0.65
9606656,price,budget,0.85
9606656,scene,lunch,0.75
9606656,taste,savory,0.65
9620170,price,midrange,0.85
9620170,taste,rich,0.75
9620170,scene,group_order,0.65
9620170,taste,umami,0.55
9620170,scene,solo_meal,0.45
9624328,taste,crispy,0.85
9624328,taste,rich,0.75
9624328,scene,group_order,0.65
9624328,scene,afternoon_tea,0.55
9624328,price,midrange,0.45
9628915,price,midrange,0.85
9628915,scene,group_order,0.75
9628915,scene,late_night,0.65
9628915,taste,crispy,0.55
9628915,taste,savory,0.45
9638816,taste,rich,0.85
9638816,scene,dinner,0.75
9638816,price,midrange,0.65
9638816,taste,crispy,0.55
9638816,scene,group_order,0.45
9653687,taste,rich,0.85
9653687,taste,crispy,0.75
9653687,scene,solo_meal,0.65
9653687,scene,dinner,0.55
9653687,price,midrange,0.45
9654046,price,midrange,0.85
9654046,scene,solo_meal,0.75
9654046,taste,fresh,0.65
9654046,taste,savory,0.55
9654046,scene,afternoon_tea,0.45
9664756,price,budget,0.85
9664756,scene,lunch,0.75
9664756,taste,savory,0.65
9698345,price,midrange,0.85
9698345,taste,spicy,0.75
9698345,scene,late_night,0.65
9698345,scene,dinner,0.55
9698345,taste,fresh,0.45
9708643,scene,solo_meal,0.85
9708643,scene,group_order,0.75
9708643,price,midrange,0.65
9708643,taste,mild,0.55
9708643,taste,rich,0.45
9708881,taste,savory,0.85
9708881,taste,rich,0.75
9708881,scene,group_order,0.65
9708881,price,budget,0.55
9718529,price,midrange,0.85
9718529,taste,rich,0.75
9718529,scene,late_night,0.65
9718529,scene,group_order,0.55
9718529,taste,savory,0.45
9724956,price,luxury,0.85
9724956,taste,rich,0.75
9724956,scene,dinner,0.65
9724956,taste,spicy,0.55
9724956,scene,afternoon_tea,0.45
9749273,taste,spicy,0.85
9749273,taste,fresh,0.75
9749273,scene,solo_meal,0.65
9749273,scene,dinner,0.55
9749273,price,midrange,0.45
9759084,price,budget,0.85
9759084,scene,lunch,0.75
9759084,taste,savory,0.65
9764354,price,budget,0.85
9764354,scene,lunch,0.75
9764354,taste,savory,0.65
9772801,taste,umami,0.85
9772801,taste,sweet,0.75
9772801,scene,lunch,0.65
9772801,scene,afternoon_tea,0.55
9772801,price,midrange,0.45
9776680,price,budget,0.85
9776680,scene,lunch,0.75
9776680,taste,savory,0.65
9776689,taste,crispy,0.85
9776689,taste,savory,0.75
9776689,scene,lunch,0.65
9776689,scene,late_night,0.55
9776689,price,midrange,0.45
9777290,taste,spicy,0.85
9777290,scene,late_night,0.75
9777290,price,midrange,0.65
9777290,taste,savory,0.55
9777290,taste,mild,0.45
9783363,price,budget,0.85
9783363,scene,lunch,0.75
9783363,taste,savory,0.65
9793519,price,budget,0.85
9793519,scene,lunch,0.75
9793519,taste,savory,0.65
9802895,price,midrange,0.85
9802895,taste,savory,0.75
9802895,taste,rich,0.65
9802895,scene,late_night,0.55
9802895,scene,group_order,0.45
9816055,taste,umami,0.85
9816055,taste,fresh,0.75
9816055,scene,afternoon_tea,0.65
9816055,scene,group_order,0.55
9816055,price,midrange,0.45
9824724,price,budget,0.85
9824724,scene,lunch,0.75
9824724,taste,savory,0.65
9837587,price,budget,0.85
9837587,scene,lunch,0.75
9837587,taste,savory,0.65
9846856,price,budget,0.85
9846856,scene,lunch,0.75
9846856,taste,savory,0.65
9849287,scene,solo_meal,0.85
9849287,scene,group_order,0.75
9849287,scene,afternoon_tea,0.65
9849287,price,midrange,0.55
9849287,price,luxury,0.45
9859369,price,budget,0.85
9859369,scene,lunch,0.75
9859369,taste,savory,0.65
9865424,price,luxury,0.85
9865424,scene,afternoon_tea,0.75
9865424,price,midrange,0.65
9865424,taste,fresh,0.55
9865424,taste,crispy,0.45
9879747,scene,dinner,0.85
9879747,price,midrange,0.75
9879747,taste,mild,0.65
9879747,taste,rich,0.55
9879747,taste,fresh,0.45
9882465,scene,solo_meal,0.85
9882465,taste,spicy,0.75
9882465,taste,savory,0.65
9882465,scene,afternoon_tea,0.55
9882465,price,midrange,0.45
9915033,price,midrange,0.85
9915033,scene,solo_meal,0.75
9915033,scene,lunch,0.65
9915033,taste,umami,0.55
9915033,taste,mild,0.45
9952697,price,luxury,0.85
9952697,taste,spicy,0.75
9952697,scene,afternoon_tea,0.65
9952697,scene,lunch,0.55
9952697,taste,mild,0.45
9953471,price,budget,0.85
9953471,scene,lunch,0.75
9953471,taste,savory,0.65
10005460,price,luxury,0.85
10005460,scene,dinner,0.75
