item_id,merchant_id,item_name,primary_cuisine,price_band,popularity_score,user_coverage,avg_position,description_text
610630,151,real_item_610630,burger,midrange,2.0,2,9.0,mild | umami | afternoon_tea | lunch | midrange
610787,308,real_item_610787,cantonese,midrange,2.0,2,24.5,mild | spicy | lunch | solo_meal | midrange
610996,517,real_item_610996,barbecue,midrange,2.0,2,3.5,savory | fresh | afternoon_tea | group_order | midrange
611424,425,real_item_611424,cantonese,midrange,2.0,2,31.0,spicy | savory | dinner | solo_meal | midrange
611468,469,real_item_611468,sichuan,midrange,2.0,2,43.0,umami | mild | dinner | solo_meal | midrange
611724,205,real_item_611724,burger,midrange,2.0,2,33.5,rich | fresh | afternoon_tea | midrange
611752,233,real_item_611752,noodles,midrange,2.0,2,26.5,crispy | spicy | late_night | lunch | midrange
612233,194,real_item_612233,milk_tea,midrange,2.0,2,22.5,mild | crispy | solo_meal | afternoon_tea | midrange
612380,341,real_item_612380,noodles,midrange,2.0,2,23.5,savory | sweet | group_order | midrange
612571,12,real_item_612571,hotpot,midrange,2.0,2,39.5,spicy | umami | afternoon_tea | late_night | midrange
612671,112,real_item_612671,barbecue,midrange,2.0,2,18.5,savory | mild | lunch | midrange
612796,237,real_item_612796,hotpot,midrange,2.0,2,41.0,savory | umami | group_order | late_night | midrange
612955,396,real_item_612955,salad,midrange,2.0,2,46.5,mild | rich | solo_meal | afternoon_tea | midrange
613111,32,real_item_613111,milk_tea,midrange,2.0,2,29.0,sweet | fresh | group_order | midrange
613281,202,real_item_613281,barbecue,midrange,2.0,2,27.0,sweet | umami | afternoon_tea | solo_meal | midrange
613529,450,real_item_613529,salad,midrange,2.0,2,28.0,umami | fresh | solo_meal | afternoon_tea | midrange
613538,459,real_item_613538,salad,midrange,2.0,2,17.0,rich | savory | group_order | late_night | midrange
613709,110,real_item_613709,cantonese,midrange,2.0,2,13.0,crispy | umami | dinner | lunch | midrange
613762,163,real_item_613762,sichuan,midrange,2.0,2,22.0,spicy | rich | solo_meal | afternoon_tea | midrange
613992,393,real_item_613992,dessert,midrange,2.0,2,16.0,rich | savory | solo_meal | lunch | midrange
614142,23,real_item_614142,milk_tea,midrange,2.0,2,13.0,sweet | umami | dinner | lunch | midrange
614175,56,real_item_614175,cantonese,midrange,2.0,2,11.0,umami | savory | group_order | late_night | midrange
614186,67,real_item_614186,barbecue,midrange,2.0,2,32.5,savory | late_night | lunch | midrange
614191,72,real_item_614191,salad,midrange,2.0,2,33.0,fresh | umami | afternoon_tea | late_night | midrange
614287,168,real_item_614287,dessert,midrange,2.0,2,19.0,umami | crispy | dinner | group_order | midrange
614615,496,real_item_614615,sichuan,midrange,2.0,2,19.0,crispy | rich | dinner | afternoon_tea | midrange
614815,176,real_item_614815,milk_tea,midrange,2.0,2,17.0,sweet | rich | group_order | afternoon_tea | midrange
615164,5,real_item_615164,milk_tea,midrange,2.0,2,37.0,savory | dinner | late_night | midrange
615271,112,real_item_615271,barbecue,midrange,2.0,2,12.0,mild | rich | lunch | dinner | midrange
615412,253,real_item_615412,sichuan,midrange,2.0,2,27.5,sweet | afternoon_tea | group_order | midrange
615421,262,real_item_615421,sichuan,midrange,2.0,2,28.5,crispy | umami | solo_meal | late_night | midrange
615430,271,real_item_615430,sichuan,midrange,2.0,2,32.0,sweet | crispy | late_night | dinner | midrange
615618,459,real_item_615618,salad,midrange,2.0,2,30.0,savory | rich | lunch | dinner | midrange
615690,11,real_item_615690,cantonese,midrange,2.0,2,12.5,fresh | lunch | afternoon_tea | midrange
616078,399,real_item_616078,hotpot,midrange,2.0,2,38.5,rich | umami | late_night | solo_meal | midrange
616180,501,real_item_616180,dessert,midrange,2.0,2,5.0,rich | crispy | group_order | midrange
616508,309,real_item_616508,hotpot,midrange,2.0,2,2.5,crispy | spicy | late_night | midrange
616964,245,real_item_616964,cantonese,midrange,2.0,2,18.5,savory | sweet | lunch | group_order | midrange
617138,419,real_item_617138,milk_tea,midrange,2.0,2,8.5,umami | spicy | late_night | midrange
617204,485,real_item_617204,noodles,midrange,2.0,2,12.0,savory | lunch | midrange
617861,102,real_item_617861,hotpot,midrange,2.0,2,12.0,savory | rich | lunch | afternoon_tea | midrange
617868,109,real_item_617868,sichuan,midrange,2.0,2,19.0,rich | sweet | dinner | midrange
618430,151,real_item_618430,burger,midrange,2.0,2,6.0,crispy | fresh | lunch | afternoon_tea | midrange
618781,502,real_item_618781,burger,midrange,2.0,2,25.0,spicy | umami | dinner | lunch | midrange
619032,233,real_item_619032,noodles,midrange,2.0,2,21.0,sweet | umami | afternoon_tea | solo_meal | midrange
619327,8,real_item_619327,noodles,midrange,2.0,2,23.0,sweet | fresh | group_order | midrange
619398,79,real_item_619398,burger,midrange,2.0,2,27.5,sweet | mild | afternoon_tea | late_night | midrange
619780,461,real_item_619780,cantonese,midrange,2.0,2,28.5,sweet | savory | solo_meal | late_night | midrange
619797,478,real_item_619797,sichuan,midrange,2.0,2,21.0,savory | rich | afternoon_tea | group_order | midrange
619851,12,real_item_619851,hotpot,midrange,2.0,2,20.0,spicy | umami | late_night | midrange
619950,111,real_item_619950,hotpot,midrange,2.0,2,26.5,crispy | spicy | late_night | lunch | midrange
620013,174,real_item_620013,hotpot,midrange,2.0,2,27.0,spicy | sweet | afternoon_tea | group_order | midrange
620050,211,real_item_620050,barbecue,midrange,2.0,2,2.5,spicy | sweet | late_night | group_order | midrange
620134,295,real_item_620134,burger,midrange,2.0,2,26.0,spicy | savory | late_night | solo_meal | midrange
620167,328,real_item_620167,barbecue,midrange,2.0,2,23.0,fresh | umami | group_order | solo_meal | midrange
620169,330,real_item_620169,dessert,midrange,2.0,2,26.0,mild | crispy | late_night | afternoon_tea | midrange
620170,331,real_item_620170,burger,midrange,2.0,2,5.5,rich | crispy | group_order | afternoon_tea | midrange
620195,356,real_item_620195,milk_tea,midrange,2.0,2,28.5,umami | spicy | solo_meal | late_night | midrange
620210,371,real_item_620210,cantonese,midrange,2.0,2,28.0,rich | sweet | solo_meal | afternoon_tea | midrange
620285,446,real_item_620285,milk_tea,midrange,2.0,2,24.5,rich | sweet | lunch | afternoon_tea | midrange
620378,19,real_item_620378,sichuan,midrange,2.0,2,24.5,spicy | lunch | late_night | midrange
620540,181,real_item_620540,sichuan,midrange,2.0,2,26.5,mild | umami | late_night | lunch | midrange
620548,189,real_item_620548,salad,midrange,2.0,2,1.0,sweet | umami | dinner | solo_meal | midrange
620579,220,real_item_620579,barbecue,midrange,2.0,2,28.0,spicy | savory | solo_meal | midrange
620689,330,real_item_620689,dessert,midrange,2.0,2,30.0,umami | savory | lunch | midrange
620923,44,real_item_620923,noodles,midrange,2.0,2,5.0,spicy | crispy | group_order | afternoon_tea | midrange
620980,101,real_item_620980,cantonese,midrange,2.0,2,37.5,spicy | sweet | dinner | afternoon_tea | midrange
621010,131,real_item_621010,milk_tea,midrange,2.0,2,9.5,crispy | mild | afternoon_tea | late_night | midrange
621126,247,real_item_621126,barbecue,midrange,2.0,2,15.5,savory | spicy | afternoon_tea | solo_meal | midrange
621262,383,real_item_621262,milk_tea,midrange,2.0,2,13.5,umami | spicy | dinner | late_night | midrange
621407,8,real_item_621407,noodles,midrange,2.0,2,14.5,umami | crispy | late_night | afternoon_tea | midrange
621471,72,real_item_621471,salad,midrange,2.0,2,24.0,umami | sweet | lunch | group_order | midrange
621554,155,real_item_621554,cantonese,midrange,2.0,2,33.0,sweet | rich | afternoon_tea | dinner | midrange
621591,192,real_item_621591,hotpot,midrange,2.0,2,26.0,umami | crispy | late_night | dinner | midrange
621594,195,real_item_621594,dessert,midrange,2.0,2,14.5,rich | late_night | afternoon_tea | midrange
621679,280,real_item_621679,sichuan,midrange,2.0,2,18.5,savory | umami | lunch | midrange
621738,339,real_item_621738,dessert,midrange,2.0,2,21.0,crispy | afternoon_tea | dinner | midrange
621782,383,real_item_621782,milk_tea,midrange,2.0,2,10.5,crispy | spicy | solo_meal | midrange
621783,384,real_item_621783,dessert,midrange,2.0,2,32.5,umami | fresh | late_night | afternoon_tea | midrange
621787,388,real_item_621787,sichuan,midrange,2.0,2,20.0,sweet | savory | late_night | midrange
621925,6,real_item_621925,dessert,midrange,2.0,2,14.0,sweet | savory | late_night | midrange
621933,14,real_item_621933,milk_tea,midrange,2.0,2,23.0,rich | sweet | group_order | dinner | midrange
621949,30,real_item_621949,hotpot,midrange,2.0,2,2.5,savory | fresh | late_night | afternoon_tea | midrange
621992,73,real_item_621992,sichuan,midrange,2.0,2,38.5,fresh | late_night | afternoon_tea | midrange
622161,242,real_item_622161,noodles,midrange,2.0,2,22.5,fresh | sweet | solo_meal | afternoon_tea | midrange
622196,277,real_item_622196,burger,midrange,2.0,2,17.0,sweet | mild | group_order | lunch | midrange
622227,308,real_item_622227,cantonese,midrange,2.0,2,14.5,spicy | umami | late_night | lunch | midrange
622244,325,real_item_622244,sichuan,midrange,2.0,2,14.0,fresh | late_night | group_order | midrange
622434,515,real_item_622434,cantonese,midrange,2.0,2,14.5,rich | mild | late_night | solo_meal | midrange
622453,14,real_item_622453,milk_tea,midrange,2.0,2,17.5,mild | sweet | group_order | afternoon_tea | midrange
622466,27,real_item_622466,salad,midrange,2.0,2,26.0,crispy | umami | late_night | midrange
622498,59,real_item_622498,milk_tea,midrange,2.0,2,7.5,rich | spicy | dinner | solo_meal | midrange
622508,69,real_item_622508,dessert,midrange,2.0,2,10.5,rich | solo_meal | afternoon_tea | midrange
622530,91,real_item_622530,sichuan,midrange,2.0,2,22.0,fresh | rich | solo_meal | group_order | midrange
622540,101,real_item_622540,cantonese,midrange,2.0,2,2.0,sweet | umami | late_night | solo_meal | midrange
622633,194,real_item_622633,milk_tea,midrange,2.0,2,38.0,savory | spicy | late_night | midrange
622942,503,real_item_622942,noodles,midrange,2.0,2,14.0,crispy | late_night | afternoon_tea | midrange
623006,47,real_item_623006,cantonese,midrange,2.0,2,29.0,crispy | spicy | group_order | lunch | midrange
623088,129,real_item_623088,hotpot,midrange,2.0,2,30.5,fresh | lunch | group_order | midrange
623139,180,real_item_623139,salad,midrange,2.0,2,22.5,spicy | savory | solo_meal | midrange
623147,188,real_item_623147,noodles,midrange,2.0,2,20.0,spicy | crispy | late_night | dinner | midrange
623216,257,real_item_623216,milk_tea,midrange,2.0,2,8.5,spicy | crispy | late_night | group_order | midrange
623476,517,real_item_623476,barbecue,midrange,2.0,2,19.5,spicy | fresh | dinner | group_order | midrange
623575,96,real_item_623575,dessert,midrange,2.0,2,18.0,mild | umami | lunch | midrange
623576,97,real_item_623576,burger,midrange,2.0,2,23.0,fresh | umami | group_order | late_night | midrange
623654,175,real_item_623654,barbecue,midrange,2.0,2,26.0,umami | crispy | late_night | dinner | midrange
623658,179,real_item_623658,noodles,midrange,2.0,2,13.5,rich | mild | dinner | lunch | midrange
623684,205,real_item_623684,burger,midrange,2.0,2,32.5,savory | rich | late_night | afternoon_tea | midrange
623690,211,real_item_623690,barbecue,midrange,2.0,2,29.0,spicy | rich | group_order | afternoon_tea | midrange
623706,227,real_item_623706,cantonese,midrange,2.0,2,21.0,rich | savory | afternoon_tea | late_night | midrange
623789,310,real_item_623789,barbecue,midrange,2.0,2,37.0,spicy | sweet | dinner | afternoon_tea | midrange
623898,419,real_item_623898,milk_tea,midrange,2.0,2,17.0,fresh | mild | group_order | solo_meal | midrange
623935,456,real_item_623935,dessert,midrange,2.0,2,31.5,fresh | crispy | dinner | midrange
623937,458,real_item_623937,noodles,midrange,2.0,2,30.0,sweet | rich | lunch | afternoon_tea | midrange
624014,15,real_item_624014,dessert,midrange,2.0,2,33.5,sweet | fresh | afternoon_tea | dinner | midrange
624025,26,real_item_624025,noodles,midrange,2.0,2,13.0,mild | dinner | late_night | midrange
624060,61,real_item_624060,burger,midrange,2.0,2,23.5,savory | group_order | lunch | midrange
624385,386,real_item_624385,noodles,midrange,2.0,2,16.5,rich | crispy | solo_meal | group_order | midrange
624643,124,real_item_624643,burger,midrange,2.0,2,34.5,mild | spicy | solo_meal | lunch | midrange
624665,146,real_item_624665,cantonese,midrange,2.0,2,20.5,spicy | late_night | lunch | midrange
624910,391,real_item_624910,barbecue,midrange,2.0,2,22.5,crispy | spicy | solo_meal | lunch | midrange
624923,404,real_item_624923,noodles,midrange,2.0,2,27.5,rich | umami | afternoon_tea | lunch | midrange
625005,486,real_item_625005,salad,midrange,2.0,2,16.0,mild | rich | solo_meal | dinner | midrange
625094,55,real_item_625094,sichuan,midrange,2.0,2,27.0,mild | afternoon_tea | late_night | midrange
625156,117,real_item_625156,salad,midrange,2.0,2,10.0,sweet | fresh | solo_meal | afternoon_tea | midrange
625180,141,real_item_625180,dessert,midrange,2.0,2,31.5,fresh | sweet | dinner | group_order | midrange
625181,142,real_item_625181,burger,midrange,2.0,2,23.0,savory | group_order | solo_meal | midrange
625218,179,real_item_625218,noodles,midrange,2.0,2,18.5,rich | savory | lunch | late_night | midrange
625224,185,real_item_625224,milk_tea,midrange,2.0,2,37.5,fresh | savory | dinner | late_night | midrange
625257,218,real_item_625257,cantonese,midrange,2.0,2,28.5,rich | spicy | solo_meal | lunch | midrange
625359,320,real_item_625359,milk_tea,midrange,2.0,2,19.5,crispy | savory | dinner | lunch | midrange
626007,448,real_item_626007,burger,midrange,2.0,2,18.5,mild | crispy | lunch | dinner | midrange
626098,19,real_item_626098,sichuan,midrange,2.0,2,22.0,fresh | savory | solo_meal | midrange
626130,51,real_item_626130,dessert,midrange,2.0,2,12.5,spicy | savory | lunch | solo_meal | midrange
626188,109,real_item_626188,sichuan,midrange,2.0,2,25.5,spicy | sweet | dinner | midrange
626253,174,real_item_626253,hotpot,midrange,2.0,2,3.5,fresh | rich | afternoon_tea | midrange
626685,86,real_item_626685,milk_tea,midrange,2.0,2,20.5,savory | umami | late_night | solo_meal | midrange
626690,91,real_item_626690,sichuan,midrange,2.0,2,33.0,sweet | fresh | afternoon_tea | group_order | midrange
627067,468,real_item_627067,salad,midrange,2.0,2,34.0,savory | fresh | solo_meal | afternoon_tea | midrange
627182,63,real_item_627182,salad,midrange,2.0,2,28.0,umami | solo_meal | late_night | midrange
627259,140,real_item_627259,milk_tea,midrange,2.0,2,8.5,mild | umami | late_night | solo_meal | midrange
627279,160,real_item_627279,burger,midrange,2.0,2,5.5,spicy | fresh | group_order | afternoon_tea | midrange
627303,184,real_item_627303,barbecue,midrange,2.0,2,26.0,crispy | rich | late_night | afternoon_tea | midrange
627457,338,real_item_627457,milk_tea,midrange,2.0,2,13.0,mild | savory | dinner | lunch | midrange
627573,454,real_item_627573,barbecue,midrange,2.0,2,28.0,crispy | fresh | solo_meal | group_order | midrange
627693,54,real_item_627693,salad,midrange,2.0,2,8.5,spicy | rich | late_night | group_order | midrange
627785,146,real_item_627785,cantonese,midrange,2.0,2,14.0,savory | spicy | late_night | lunch | midrange
627818,179,real_item_627818,noodles,midrange,2.0,2,43.0,fresh | savory | dinner | solo_meal | midrange
627949,310,real_item_627949,barbecue,midrange,2.0,2,17.5,sweet | spicy | group_order | late_night | midrange
627974,335,real_item_627974,cantonese,midrange,2.0,2,24.5,rich | savory | lunch | late_night | midrange
628189,30,real_item_628189,hotpot,midrange,2.0,2,33.0,savory | afternoon_tea | lunch | midrange
628198,39,real_item_628198,hotpot,midrange,2.0,2,15.0,mild | umami | afternoon_tea | solo_meal | midrange
628253,94,real_item_628253,barbecue,midrange,2.0,2,34.0,fresh | solo_meal | dinner | midrange
628360,201,real_item_628360,hotpot,midrange,2.0,2,23.5,mild | group_order | lunch | midrange
628419,260,real_item_628419,noodles,midrange,2.0,2,18.0,umami | sweet | lunch | afternoon_tea | midrange
628458,299,real_item_628458,cantonese,midrange,2.0,2,14.0,savory | late_night | lunch | midrange
628492,333,real_item_628492,salad,midrange,2.0,2,31.5,mild | savory | dinner | late_night | midrange
628691,12,real_item_628691,hotpot,midrange,2.0,2,31.0,sweet | umami | dinner | late_night | midrange
628737,58,real_item_628737,barbecue,midrange,2.0,2,8.0,rich | savory | late_night | solo_meal | midrange
628811,132,real_item_628811,dessert,midrange,2.0,2,31.5,sweet | fresh | dinner | group_order | midrange
628854,175,real_item_628854,barbecue,midrange,2.0,2,2.5,umami | mild | late_night | lunch | midrange
629074,395,real_item_629074,noodles,midrange,2.0,2,24.5,rich | savory | lunch | midrange
629194,515,real_item_629194,cantonese,midrange,2.0,2,17.5,rich | spicy | group_order | lunch | midrange
629214,15,real_item_629214,dessert,midrange,2.0,2,19.0,crispy | spicy | dinner | lunch | midrange
629332,133,real_item_629332,burger,midrange,2.0,2,19.0,sweet | crispy | dinner | afternoon_tea | midrange
629457,258,real_item_629457,dessert,midrange,2.0,2,23.0,mild | umami | group_order | late_night | midrange
629470,271,real_item_629470,sichuan,midrange,2.0,2,35.5,crispy | savory | group_order | lunch | midrange
629488,289,real_item_629488,sichuan,midrange,2.0,2,21.0,fresh | mild | afternoon_tea | lunch | midrange
629585,386,real_item_629585,noodles,midrange,2.0,2,21.0,mild | fresh | afternoon_tea | midrange
629607,408,real_item_629607,hotpot,midrange,2.0,2,18.0,fresh | umami | lunch | solo_meal | midrange
629685,486,real_item_629685,salad,midrange,2.0,2,42.5,spicy | sweet | lunch | dinner | midrange
629701,502,real_item_629701,burger,midrange,2.0,2,19.5,savory | sweet | dinner | afternoon_tea | midrange
629732,13,real_item_629732,barbecue,midrange,2.0,2,11.0,rich | savory | group_order | solo_meal | midrange
629979,260,real_item_629979,noodles,midrange,2.0,2,28.5,mild | savory | solo_meal | midrange
630094,375,real_item_630094,dessert,midrange,2.0,2,20.0,spicy | umami | late_night | lunch | midrange
630101,382,real_item_630101,barbecue,midrange,2.0,2,39.0,crispy | savory | afternoon_tea | solo_meal | midrange
630645,406,real_item_630645,sichuan,midrange,2.0,2,8.5,savory | umami | late_night | solo_meal | midrange
630793,34,real_item_630793,burger,midrange,2.0,2,29.5,mild | sweet | group_order | dinner | midrange
630834,75,real_item_630834,hotpot,midrange,2.0,2,27.0,mild | umami | afternoon_tea | lunch | midrange
630892,133,real_item_630892,burger,midrange,2.0,2,14.0,rich | umami | late_night | midrange
631383,104,real_item_631383,milk_tea,midrange,2.0,2,30.0,fresh | crispy | lunch | afternoon_tea | midrange
631609,330,real_item_631609,dessert,midrange,2.0,2,13.5,rich | spicy | dinner | late_night | midrange
631664,385,real_item_631664,burger,midrange,2.0,2,25.5,fresh | mild | dinner | lunch | midrange
631746,467,real_item_631746,noodles,midrange,2.0,2,36.0,fresh | sweet | lunch | group_order | midrange
631966,167,real_item_631966,milk_tea,midrange,2.0,2,24.0,sweet | lunch | afternoon_tea | midrange
632042,243,real_item_632042,salad,midrange,2.0,2,6.5,rich | lunch | dinner | midrange
632216,417,real_item_632216,hotpot,midrange,2.0,2,9.0,spicy | afternoon_tea | lunch | midrange
632474,155,real_item_632474,cantonese,midrange,2.0,2,25.5,spicy | savory | dinner | lunch | midrange
632590,271,real_item_632590,sichuan,midrange,2.0,2,16.5,umami | sweet | solo_meal | afternoon_tea | midrange
632592,273,real_item_632592,hotpot,midrange,2.0,2,24.0,mild | savory | lunch | midrange
632950,111,real_item_632950,hotpot,midrange,2.0,2,17.5,sweet | group_order | midrange
633509,150,real_item_633509,dessert,midrange,2.0,2,22.5,rich | spicy | solo_meal | late_night | midrange
633518,159,real_item_633518,dessert,midrange,2.0,2,24.0,sweet | umami | lunch | midrange
633548,189,real_item_633548,salad,midrange,2.0,2,15.5,savory | fresh | afternoon_tea | group_order | midrange
633647,288,real_item_633647,salad,midrange,2.0,2,35.0,umami | sweet | group_order | midrange
633781,422,real_item_633781,noodles,midrange,2.0,2,14.5,spicy | crispy | late_night | afternoon_tea | midrange
633877,518,real_item_633877,milk_tea,midrange,2.0,2,22.0,mild | savory | solo_meal | late_night | midrange
634090,211,real_item_634090,barbecue,midrange,2.0,2,23.0,spicy | group_order | solo_meal | midrange
634202,323,real_item_634202,noodles,midrange,2.0,2,34.5,rich | crispy | solo_meal | afternoon_tea | midrange
634228,349,real_item_634228,burger,midrange,2.0,2,30.5,sweet | spicy | lunch | late_night | midrange
634390,511,real_item_634390,burger,midrange,2.0,2,28.5,savory | mild | solo_meal | late_night | midrange
634782,383,real_item_634782,milk_tea,midrange,2.0,2,32.5,umami | rich | late_night | afternoon_tea | midrange
634990,71,real_item_634990,noodles,midrange,2.0,2,21.5,crispy | mild | afternoon_tea | late_night | midrange
635168,249,real_item_635168,dessert,midrange,2.0,2,22.0,fresh | sweet | solo_meal | group_order | midrange
635243,324,real_item_635243,salad,midrange,2.0,2,18.0,sweet | savory | lunch | midrange
635324,405,real_item_635324,salad,midrange,2.0,2,7.5,savory | fresh | dinner | group_order | midrange
635471,32,real_item_635471,milk_tea,midrange,2.0,2,22.5,umami | mild | solo_meal | lunch | midrange
635678,239,real_item_635678,milk_tea,midrange,2.0,2,41.5,umami | savory | group_order | lunch | midrange
635784,345,real_item_635784,hotpot,midrange,2.0,2,33.0,mild | crispy | afternoon_tea | dinner | midrange
635788,349,real_item_635788,burger,midrange,2.0,2,18.5,rich | spicy | lunch | solo_meal | midrange
635895,456,real_item_635895,dessert,midrange,2.0,2,31.5,savory | umami | dinner | late_night | midrange
636118,159,real_item_636118,dessert,midrange,2.0,2,43.5,umami | mild | dinner | late_night | midrange
636170,211,real_item_636170,barbecue,midrange,2.0,2,18.5,rich | crispy | lunch | dinner | midrange
636190,231,real_item_636190,dessert,midrange,2.0,2,21.5,sweet | umami | afternoon_tea | late_night | midrange
636388,429,real_item_636388,dessert,midrange,2.0,2,23.5,savory | rich | group_order | dinner | midrange
636521,42,real_item_636521,dessert,midrange,2.0,2,21.0,mild | crispy | afternoon_tea | midrange
636624,145,real_item_636624,sichuan,midrange,2.0,2,34.5,crispy | spicy | solo_meal | lunch | midrange
636697,218,real_item_636697,cantonese,midrange,2.0,2,7.5,mild | fresh | dinner | group_order | midrange
636873,394,real_item_636873,burger,midrange,2.0,2,20.0,mild | late_night | lunch | midrange
637169,170,real_item_637169,noodles,midrange,2.0,2,7.0,savory | umami | dinner | solo_meal | midrange
637172,173,real_item_637172,cantonese,midrange,2.0,2,34.0,savory | solo_meal | late_night | midrange
637557,38,real_item_637557,cantonese,midrange,2.0,2,14.5,savory | crispy | late_night | group_order | midrange
637639,120,real_item_637639,hotpot,midrange,2.0,2,10.5,sweet | solo_meal | afternoon_tea | midrange
637955,436,real_item_637955,barbecue,midrange,2.0,2,37.0,crispy | savory | dinner | late_night | midrange
638081,42,real_item_638081,dessert,midrange,2.0,2,13.0,savory | sweet | dinner | midrange
638301,262,real_item_638301,sichuan,midrange,2.0,2,8.0,rich | late_night | afternoon_tea | midrange
638634,75,real_item_638634,hotpot,midrange,2.0,2,39.5,fresh | rich | afternoon_tea | midrange
638673,114,real_item_638673,dessert,midrange,2.0,2,19.5,umami | mild | dinner | late_night | midrange
639053,494,real_item_639053,noodles,midrange,2.0,2,35.5,savory | crispy | group_order | midrange
639180,101,real_item_639180,cantonese,midrange,2.0,2,15.0,spicy | afternoon_tea | late_night | midrange
639186,107,real_item_639186,noodles,midrange,2.0,2,5.5,savory | umami | group_order | solo_meal | midrange
639467,388,real_item_639467,sichuan,midrange,2.0,2,16.0,mild | umami | solo_meal | lunch | midrange
639529,450,real_item_639529,salad,midrange,2.0,2,19.5,savory | crispy | dinner | midrange
639607,8,real_item_639607,noodles,midrange,2.0,2,38.0,spicy | savory | late_night | lunch | midrange
640047,448,real_item_640047,burger,midrange,2.0,2,11.0,savory | crispy | group_order | dinner | midrange
640163,44,real_item_640163,noodles,midrange,2.0,2,31.5,savory | fresh | dinner | group_order | midrange
640442,323,real_item_640442,noodles,midrange,2.0,2,17.5,rich | sweet | group_order | midrange
640504,385,real_item_640504,burger,midrange,2.0,2,5.0,fresh | group_order | afternoon_tea | midrange
640523,404,real_item_640523,noodles,midrange,2.0,2,32.0,fresh | rich | late_night | dinner | midrange
640540,421,real_item_640540,burger,midrange,2.0,2,18.5,fresh | sweet | lunch | group_order | midrange
640566,447,real_item_640566,dessert,midrange,2.0,2,6.5,sweet | lunch | group_order | midrange
640823,184,real_item_640823,barbecue,midrange,2.0,2,27.0,umami | afternoon_tea | lunch | midrange
640850,211,real_item_640850,barbecue,midrange,2.0,2,26.0,rich | late_night | group_order | midrange
640898,259,real_item_640898,burger,midrange,2.0,2,17.0,sweet | savory | group_order | lunch | midrange
640904,265,real_item_640904,barbecue,midrange,2.0,2,27.5,fresh | mild | afternoon_tea | late_night | midrange
640922,283,real_item_640922,barbecue,midrange,2.0,2,34.0,rich | sweet | solo_meal | dinner | midrange
641009,370,real_item_641009,sichuan,midrange,2.0,2,25.5,mild | dinner | late_night | midrange
641122,483,real_item_641122,dessert,midrange,2.0,2,24.0,spicy | lunch | late_night | midrange
641155,516,real_item_641155,hotpot,midrange,2.0,2,37.5,spicy | savory | dinner | solo_meal | midrange
641163,4,real_item_641163,barbecue,midrange,2.0,2,28.0,crispy | sweet | solo_meal | dinner | midrange
641206,47,real_item_641206,cantonese,midrange,2.0,2,15.5,umami | rich | afternoon_tea | midrange
641355,196,real_item_641355,burger,midrange,2.0,2,12.0,mild | lunch | midrange
641500,341,real_item_641500,noodles,midrange,2.0,2,2.0,sweet | umami | late_night | midrange
641683,4,real_item_641683,barbecue,midrange,2.0,2,36.5,sweet | mild | lunch | late_night | midrange
641865,186,real_item_641865,dessert,midrange,2.0,2,37.5,umami | rich | dinner | midrange
641913,234,real_item_641913,salad,midrange,2.0,2,19.0,fresh | dinner | group_order | midrange
641999,320,real_item_641999,milk_tea,midrange,2.0,2,29.0,umami | group_order | solo_meal | midrange
642016,337,real_item_642016,barbecue,midrange,2.0,2,15.0,umami | rich | afternoon_tea | midrange
642017,338,real_item_642017,milk_tea,midrange,2.0,2,10.0,rich | solo_meal | dinner | midrange
642106,427,real_item_642106,barbecue,midrange,2.0,2,9.0,rich | afternoon_tea | midrange
642119,440,real_item_642119,noodles,midrange,2.0,2,25.0,umami | rich | dinner | group_order | midrange
642123,444,real_item_642123,hotpot,midrange,2.0,2,21.0,crispy | fresh | afternoon_tea | group_order | midrange
642132,453,real_item_642132,hotpot,midrange,2.0,2,9.5,sweet | spicy | afternoon_tea | lunch | midrange
642138,459,real_item_642138,salad,midrange,2.0,2,42.0,rich | fresh | lunch | dinner | midrange
642151,472,real_item_642151,barbecue,midrange,2.0,2,31.5,fresh | umami | dinner | lunch | midrange
642161,482,real_item_642161,milk_tea,midrange,2.0,2,31.5,fresh | savory | dinner | late_night | midrange
642217,18,real_item_642217,salad,midrange,2.0,2,22.5,umami | sweet | solo_meal | group_order | midrange
642461,262,real_item_642461,sichuan,midrange,2.0,2,32.0,savory | fresh | late_night | dinner | midrange
642547,348,real_item_642547,dessert,midrange,2.0,2,13.0,spicy | crispy | dinner | midrange
642610,411,real_item_642610,dessert,midrange,2.0,2,7.0,spicy | dinner | solo_meal | midrange
642645,446,real_item_642645,milk_tea,midrange,2.0,2,24.0,spicy | sweet | lunch | afternoon_tea | midrange
642700,501,real_item_642700,dessert,midrange,2.0,2,30.0,umami | sweet | lunch | afternoon_tea | midrange
642856,137,real_item_642856,cantonese,midrange,2.0,2,18.5,fresh | lunch | dinner | midrange
642951,232,real_item_642951,burger,midrange,2.0,2,18.0,spicy | sweet | lunch | afternoon_tea | midrange
643115,396,real_item_643115,salad,midrange,2.0,2,23.0,sweet | group_order | midrange
643156,437,real_item_643156,milk_tea,midrange,2.0,2,31.5,umami | fresh | dinner | midrange
643193,474,real_item_643193,dessert,midrange,2.0,2,26.0,mild | sweet | late_night | dinner | midrange
643712,473,real_item_643712,milk_tea,midrange,2.0,2,17.5,fresh | savory | group_order | solo_meal | midrange
643824,65,real_item_643824,cantonese,midrange,2.0,2,8.0,sweet | crispy | late_night | afternoon_tea | midrange
